날짜,시간,기온(°C),강수량(mm),풍속(m/s),습도(%),시정(10m)
2017-11-02,04,14.2,,0.6,83.0,483
2017-11-02,05,14.1,,1.0,83.0,467
2017-11-02,06,14.3,,0.7,81.0,465
2017-11-02,07,14.3,,1.8,82.0,431
2017-11-02,08,14.4,,2.0,80.0,445
2017-11-02,09,15.1,,1.2,78.0,451
2017-11-02,10,14.8,,0.9,77.0,440
2017-11-02,11,16.2,,1.6,75.0,472
2017-11-02,12,17.5,,1.4,64.0,619
2017-11-02,13,17.8,,3.4,64.0,637
2017-11-02,14,17.5,,2.3,67.0,502
2017-11-02,15,16.5,1.0,3.1,84.0,347
2017-11-02,16,16.4,,2.7,82.0,388
2017-11-02,17,16.2,,1.9,82.0,411
2017-11-02,18,16.1,0.0,2.9,79.0,684
2017-11-02,19,16.0,,2.7,78.0,700
2017-11-02,20,15.9,,1.8,80.0,592
2017-11-02,21,15.6,,2.2,78.0,833
2017-11-02,22,15.1,,1.7,81.0,609
2017-11-02,23,14.8,,1.8,82.0,559
2017-11-03,00,14.9,,1.6,84.0,419
2017-11-03,01,14.8,,1.7,85.0,436
2017-11-03,02,14.6,,1.7,86.0,385
2017-11-03,03,14.7,,2.3,85.0,452
2017-11-03,04,14.6,,2.6,85.0,553
2017-11-03,05,14.6,,3.2,85.0,479
2017-11-03,06,14.6,,3.6,85.0,468
2017-11-03,07,14.6,,3.4,84.0,427
2017-11-03,08,14.3,,2.7,89.0,221
2017-11-03,09,14.4,0.5,2.8,88.0,195
2017-11-03,10,14.0,,3.1,86.0,259
2017-11-03,11,13.7,,4.4,76.0,447
2017-11-03,12,14.5,1.0,2.9,66.0,830
2017-11-03,13,15.5,,4.0,46.0,1285
2017-11-03,14,16.6,,3.3,44.0,1430
2017-11-03,15,16.5,,3.4,47.0,1266
2017-11-03,16,13.8,,4.7,50.0,1892
2017-11-03,17,12.3,,3.6,44.0,2000
2017-11-03,18,10.6,,3.9,52.0,1724
2017-11-03,19,9.3,,,50.0,1532
2017-11-03,20,7.9,,3.6,48.0,1892
2017-11-03,21,7.3,,3.0,52.0,1627
2017-11-03,22,6.9,,2.9,55.0,1457
2017-11-03,23,6.7,,3.7,55.0,1308
2017-11-04,00,6.1,,3.4,53.0,1311
2017-11-04,01,5.6,,3.4,56.0,1161
2017-11-04,02,5.2,,3.3,56.0,1130
2017-11-04,03,4.9,,2.6,59.0,1088
2017-11-04,04,5.1,,3.6,56.0,1059
2017-11-04,05,5.1,,3.5,57.0,935
2017-11-04,06,5.1,,1.0,60.0,1007
2017-11-04,07,4.9,,1.4,64.0,1034
2017-11-04,08,4.7,,2.2,63.0,927
2017-11-04,09,5.9,,1.6,56.0,863
2017-11-04,10,8.4,,1.7,52.0,930
2017-11-04,11,10.5,,2.0,46.0,942
2017-11-04,12,11.8,,2.8,42.0,990
2017-11-04,13,12.7,,2.8,39.0,1028
2017-11-04,14,13.6,,2.5,34.0,1260
2017-11-04,15,12.8,,3.4,35.0,1204
2017-11-04,16,11.7,,3.5,37.0,840
2017-11-04,17,10.8,,2.9,44.0,831
2017-11-04,18,9.3,,3.8,54.0,983
2017-11-04,19,8.5,,3.6,51.0,986
2017-11-04,20,7.9,,2.8,39.0,895
2017-11-04,21,7.1,,1.7,36.0,913
2017-11-04,22,6.3,,1.6,34.0,1026
2017-11-04,23,5.8,,1.6,36.0,1138
2017-11-05,00,5.3,,1.7,41.0,1134
2017-11-05,01,4.5,,2.1,43.0,1166
2017-11-05,02,3.7,,1.1,45.0,1216
2017-11-05,03,3.3,,0.7,46.0,1215
2017-11-05,04,3.3,,1.0,45.0,1342
2017-11-05,05,2.9,,1.3,53.0,1273
2017-11-05,06,3.0,,1.2,53.0,1211
2017-11-05,07,2.9,,1.1,56.0,1163
2017-11-05,08,3.2,,1.5,51.0,1112
2017-11-05,09,5.0,,1.4,49.0,955
2017-11-05,10,6.8,,1.3,46.0,944
2017-11-05,11,9.0,,1.2,41.0,967
2017-11-05,12,11.8,,1.0,36.0,959
2017-11-05,13,13.7,,1.3,37.0,1562
2017-11-05,14,14.9,,1.8,38.0,1761
2017-11-05,15,15.1,,2.0,38.0,1924
2017-11-05,16,15.0,,1.8,39.0,1611
2017-11-05,17,13.2,,2.3,50.0,1635
2017-11-05,18,11.6,,2.4,57.0,1687
2017-11-05,19,10.8,,2.2,61.0,1505
2017-11-05,20,10.0,,1.6,63.0,1409
2017-11-05,21,9.2,,1.0,68.0,1198
2017-11-05,22,8.7,,1.0,70.0,1146
2017-11-05,23,8.0,,0.5,72.0,1141
2017-11-06,00,8.0,,0.9,73.0,1106
2017-11-06,01,8.3,,1.3,71.0,1142
2017-11-06,02,8.4,,1.2,71.0,1094
2017-11-06,03,8.6,,1.8,70.0,1073
2017-11-06,04,8.6,,1.0,71.0,1074
2017-11-06,05,8.6,,1.2,72.0,1089
2017-11-06,06,8.5,,1.3,72.0,1040
2017-11-06,07,8.5,,1.8,72.0,1008
2017-11-06,08,8.9,,1.9,71.0,942
2017-11-06,09,9.9,,2.0,67.0,856
2017-11-06,10,11.3,,1.4,61.0,880
2017-11-06,11,12.7,,0.8,56.0,959
2017-11-06,12,14.1,,1.4,52.0,1615
2017-11-06,13,15.5,,2.3,48.0,1902
2017-11-06,14,16.3,,2.9,45.0,1781
2017-11-06,15,16.1,,2.4,45.0,1266
2017-11-06,16,16.0,,2.6,46.0,1892
2017-11-06,17,14.4,,2.2,56.0,1964
2017-11-06,18,13.1,,2.6,61.0,1998
2017-11-06,19,12.1,,2.1,65.0,1994
2017-11-06,20,11.6,,1.6,68.0,1937
2017-11-06,21,11.0,,0.9,70.0,1880
2017-11-06,22,10.5,,0.5,71.0,1635
2017-11-06,23,9.9,,0.5,76.0,1361
2017-11-07,00,9.5,,0.7,79.0,1212
2017-11-07,01,9.2,,0.7,77.0,1166
2017-11-07,02,9.4,,1.0,77.0,1138
2017-11-07,03,9.9,,1.3,74.0,1209
2017-11-07,04,10.1,,2.0,75.0,1197
2017-11-07,05,10.2,,2.1,74.0,991
2017-11-07,06,10.3,,2.7,74.0,909
2017-11-07,07,10.5,,2.2,73.0,893
2017-11-07,08,10.7,,3.0,71.0,895
2017-11-07,09,11.3,,2.1,68.0,798
2017-11-07,10,12.2,,1.9,64.0,728
2017-11-07,11,13.1,,1.5,60.0,644
2017-11-07,12,14.8,,2.3,55.0,701
2017-11-07,13,16.2,,1.6,50.0,812
2017-11-07,14,17.4,,1.3,47.0,922
2017-11-07,15,18.3,,1.5,45.0,1082
2017-11-07,16,18.0,,1.2,48.0,1230
2017-11-07,17,17.7,,0.1,49.0,1127
2017-11-07,18,17.3,,0.7,50.0,1232
2017-11-07,19,16.9,,0.9,52.0,1325
2017-11-07,20,16.5,,0.6,54.0,1281
2017-11-07,21,16.4,,1.2,56.0,1330
2017-11-07,22,16.3,,1.0,57.0,1229
2017-11-07,23,16.5,,2.0,61.0,973
2017-11-08,00,16.6,0.0,1.9,69.0,887
2017-11-08,01,16.0,,2.8,79.0,585
2017-11-08,02,15.4,,4.2,87.0,440
2017-11-08,03,15.0,0.0,2.4,88.0,332
2017-11-08,04,14.5,,2.3,87.0,318
2017-11-08,05,14.4,,1.0,87.0,286
2017-11-08,06,14.2,,2.4,86.0,247
2017-11-08,07,13.6,,2.2,88.0,196
2017-11-08,08,13.5,,2.2,87.0,192
2017-11-08,09,14.0,,1.6,81.0,214
2017-11-08,10,14.9,,2.6,74.0,257
2017-11-08,11,16.0,,3.7,64.0,264
2017-11-08,12,16.8,,2.9,32.0,558
2017-11-08,13,17.0,,3.7,29.0,1669
2017-11-08,14,17.1,,3.9,24.0,1882
2017-11-08,15,16.9,,4.1,20.0,1997
2017-11-08,16,15.7,,3.9,21.0,1943
2017-11-08,17,14.0,,3.1,24.0,1985
2017-11-08,18,12.5,,2.1,23.0,2000
2017-11-08,19,11.2,,3.6,29.0,2000
2017-11-08,20,9.7,,4.8,39.0,2000
2017-11-08,21,8.5,,1.0,46.0,2000
2017-11-08,22,8.0,,3.1,46.0,1962
2017-11-08,23,7.5,,2.3,47.0,1848
2017-11-09,00,6.9,,2.2,50.0,1470
2017-11-09,01,6.2,,1.6,51.0,1278
2017-11-09,02,5.6,,1.5,53.0,1438
2017-11-09,03,4.8,,2.2,54.0,1666
2017-11-09,04,4.4,,0.6,56.0,1644
2017-11-09,05,4.2,,0.6,58.0,1663
2017-11-09,06,4.1,,0.7,58.0,1635
2017-11-09,07,3.9,,0.6,55.0,1853
2017-11-09,08,3.7,,1.7,56.0,1711
2017-11-09,09,5.9,,1.3,46.0,1538
2017-11-09,10,8.8,,1.6,40.0,1246
2017-11-09,11,11.1,,1.2,33.0,1292
2017-11-09,12,12.5,,0.9,29.0,1107
2017-11-09,13,14.5,,1.3,28.0,1108
2017-11-09,14,16.1,,1.7,22.0,1462
2017-11-09,15,16.7,,0.9,19.0,1728
2017-11-09,16,16.3,,1.2,19.0,1633
2017-11-09,17,14.6,,1.6,25.0,1639
2017-11-09,18,12.7,,1.1,28.0,1586
2017-11-09,19,11.7,,1.0,31.0,1532
2017-11-09,20,10.7,,0.1,35.0,1494
2017-11-09,21,10.1,,1.2,36.0,1385
2017-11-09,22,9.3,,1.4,42.0,1269
2017-11-09,23,8.8,,1.1,40.0,1308
2017-11-10,00,8.1,,1.6,47.0,1284
2017-11-10,01,7.9,,1.4,44.0,1353
2017-11-10,02,7.6,,1.7,45.0,1382
2017-11-10,03,7.8,,1.7,44.0,1387
2017-11-10,04,7.7,,1.3,46.0,1354
2017-11-10,05,8.1,,1.4,46.0,1382
2017-11-10,06,7.9,,0.7,47.0,1348
2017-11-10,07,7.6,,0.6,49.0,1367
2017-11-10,08,8.3,,1.2,44.0,1381
2017-11-10,09,9.6,,1.4,41.0,1213
2017-11-10,10,11.5,,0.7,40.0,1144
2017-11-10,11,14.5,,3.7,59.0,1100
2017-11-10,12,15.9,,2.9,60.0,1042
2017-11-10,13,15.8,,5.1,68.0,1474
2017-11-10,14,15.6,,5.7,69.0,1751
2017-11-10,15,13.8,1.5,5.0,82.0,694
2017-11-10,16,12.4,,3.6,91.0,240
2017-11-10,17,11.3,,4.8,80.0,937
2017-11-10,18,10.0,6.0,3.8,76.0,1499
2017-11-10,19,9.4,,3.2,73.0,1606
2017-11-10,20,9.1,,4.2,67.0,1841
2017-11-10,21,7.7,,5.3,56.0,2000
2017-11-10,22,6.4,,4.6,51.0,2000
2017-11-10,23,5.8,,3.5,50.0,2000
2017-11-11,00,5.3,,3.1,44.0,2000
2017-11-11,01,5.1,,2.6,44.0,2000
2017-11-11,02,4.8,,2.3,41.0,1998
2017-11-11,03,4.6,,3.0,42.0,1986
2017-11-11,04,4.5,,2.1,44.0,1984
2017-11-11,05,4.2,,3.3,44.0,1754
2017-11-11,06,3.8,,1.9,46.0,1721
2017-11-11,07,3.1,,0.8,49.0,1679
2017-11-11,08,2.8,,0.9,51.0,1601
2017-11-11,09,4.1,,3.4,44.0,1762
2017-11-11,10,5.4,,3.2,42.0,1608
2017-11-11,11,7.0,,2.5,35.0,1825
2017-11-11,12,7.7,,2.6,34.0,1775
2017-11-11,13,9.1,,3.0,32.0,1880
2017-11-11,14,10.0,,2.3,31.0,1948
2017-11-11,15,10.4,,2.0,31.0,1994
2017-11-11,16,9.9,,2.4,31.0,1978
2017-11-11,17,8.8,,2.2,36.0,2000
2017-11-11,18,7.5,,1.4,39.0,2000
2017-11-11,19,6.8,,2.0,42.0,2000
2017-11-11,20,6.2,,1.6,45.0,2000
2017-11-11,21,5.8,,2.1,49.0,2000
2017-11-11,22,5.2,,2.4,50.0,2000
2017-11-11,23,4.5,,2.3,53.0,2000
2017-11-12,00,3.6,,1.0,58.0,1991
2017-11-12,01,2.9,,0.9,58.0,2000
2017-11-12,02,2.3,,1.4,63.0,2000
2017-11-12,03,1.8,,1.3,65.0,1937
2017-11-12,04,1.3,,0.9,69.0,1379
2017-11-12,05,1.3,,0.9,68.0,1999
2017-11-12,06,1.0,,1.0,71.0,1945
2017-11-12,07,0.6,,1.9,73.0,1793
2017-11-12,08,0.5,,2.1,71.0,1588
2017-11-12,09,2.2,,0.7,55.0,1789
2017-11-12,10,5.5,,1.1,46.0,1804
2017-11-12,11,7.5,,1.0,43.0,1870
2017-11-12,12,9.1,,1.2,40.0,1669
2017-11-12,13,10.2,,1.9,38.0,1904
2017-11-12,14,10.9,,2.3,36.0,1919
2017-11-12,15,11.0,,2.2,37.0,1976
2017-11-12,16,11.1,,2.0,34.0,1976
2017-11-12,17,9.5,,1.9,46.0,1935
2017-11-12,18,8.0,,1.9,53.0,1965
2017-11-12,19,7.3,,2.3,58.0,2000
2017-11-12,20,6.5,,0.4,63.0,1910
2017-11-12,21,5.5,,0.7,66.0,1805
2017-11-12,22,5.2,,0.2,65.0,1812
2017-11-12,23,4.6,,1.1,71.0,1650
2017-11-13,00,4.1,,1.6,70.0,1585
2017-11-13,01,3.5,,1.0,70.0,1721
2017-11-13,02,3.4,,0.6,71.0,1659
2017-11-13,03,3.1,,1.6,74.0,1480
2017-11-13,04,3.3,,1.2,73.0,1440
2017-11-13,05,3.7,,2.0,71.0,1474
2017-11-13,06,4.0,,1.2,68.0,1513
2017-11-13,07,4.5,,1.9,70.0,1467
2017-11-13,08,4.8,,2.0,66.0,1304
2017-11-13,09,5.5,0.0,2.2,64.0,1075
2017-11-13,10,6.6,,2.1,58.0,1098
2017-11-13,11,8.5,,1.5,52.0,950
2017-11-13,12,9.6,,0.7,51.0,1131
2017-11-13,13,11.1,,1.8,44.0,1153
2017-11-13,14,10.8,,1.2,47.0,1106
2017-11-13,15,11.1,,2.0,47.0,1328
2017-11-13,16,11.3,,1.9,51.0,1299
2017-11-13,17,11.2,,1.4,51.0,1179
2017-11-13,18,11.3,,2.5,57.0,1288
2017-11-13,19,11.7,,2.8,61.0,1176
2017-11-13,20,11.8,,3.3,70.0,1062
2017-11-13,21,11.8,0.0,2.9,75.0,1013
2017-11-13,22,10.9,,2.2,84.0,718
2017-11-13,23,10.8,,2.5,83.0,507
2017-11-14,00,10.7,4.5,3.9,79.0,282
2017-11-14,01,10.1,,2.3,75.0,326
2017-11-14,02,9.7,,4.2,49.0,1813
2017-11-14,03,9.0,,2.7,52.0,1971
2017-11-14,04,8.3,,1.6,49.0,1757
2017-11-14,05,7.9,,1.8,54.0,1512
2017-11-14,06,7.6,,3.2,56.0,1385
2017-11-14,07,6.5,,1.8,63.0,1301
2017-11-14,08,5.7,,1.1,63.0,1293
2017-11-14,09,6.7,,1.3,51.0,1287
2017-11-14,10,9.0,,2.3,35.0,1904
2017-11-14,11,10.5,,3.8,29.0,2000
2017-11-14,12,11.1,,5.0,26.0,1968
2017-11-14,13,11.1,,4.7,28.0,2000
2017-11-14,14,10.3,,5.2,29.0,2000
2017-11-14,15,10.2,,3.5,29.0,2000
2017-11-14,16,8.9,,4.0,33.0,2000
2017-11-14,17,7.8,,2.7,37.0,2000
2017-11-14,18,6.8,,1.2,41.0,2000
2017-11-14,19,5.9,,1.3,42.0,2000
2017-11-14,20,5.4,,1.0,44.0,2000
2017-11-14,21,5.3,,2.2,40.0,2000
2017-11-14,22,4.3,,0.6,43.0,2000
2017-11-14,23,3.5,,0.9,42.0,2000
2017-11-15,00,3.0,,0.9,45.0,2000
2017-11-15,01,3.1,,1.2,47.0,2000
2017-11-15,02,3.1,,1.1,50.0,2000
2017-11-15,03,4.1,,2.0,48.0,2000
2017-11-15,04,3.4,,2.6,55.0,2000
2017-11-15,05,2.5,,1.5,56.0,2000
2017-11-15,06,2.0,,1.0,49.0,2000
2017-11-15,07,1.5,,1.2,50.0,2000
2017-11-15,08,1.2,,1.0,45.0,2000
2017-11-15,09,2.8,,2.4,32.0,2000
2017-11-15,10,4.1,,4.4,36.0,1931
2017-11-15,11,5.2,,4.0,38.0,1899
2017-11-15,12,6.4,,4.6,29.0,1912
2017-11-15,13,6.0,,5.1,28.0,1984
2017-11-15,14,6.3,,5.0,29.0,1996
2017-11-15,15,5.7,,5.4,31.0,2000
2017-11-15,16,5.7,,3.7,31.0,2000
2017-11-15,17,4.8,,3.6,33.0,2000
2017-11-15,18,4.0,,4.2,32.0,2000
2017-11-15,19,3.2,,3.3,34.0,2000
2017-11-15,20,2.4,,4.2,35.0,2000
2017-11-15,21,1.3,,1.7,41.0,2000
2017-11-15,22,0.2,,4.2,44.0,2000
2017-11-15,23,-0.3,,2.6,44.0,2000
2017-11-16,00,-1.1,,0.9,44.0,2000
2017-11-16,01,-1.5,,1.4,44.0,2000
2017-11-16,02,-1.6,,0.8,42.0,2000
2017-11-16,03,-2.1,,0.9,44.0,2000
2017-11-16,04,-2.6,,0.6,44.0,2000
2017-11-16,05,-2.8,,1.0,44.0,2000
2017-11-16,06,-2.8,,0.8,48.0,2000
2017-11-16,07,-3.2,,0.7,50.0,2000
2017-11-16,08,-3.3,,1.1,42.0,2000
2017-11-16,09,-1.6,,1.3,34.0,2000
2017-11-16,10,1.2,,1.3,30.0,2000
2017-11-16,11,3.0,,1.5,24.0,1964
2017-11-16,12,3.7,,1.9,20.0,2000
2017-11-16,13,5.8,,2.3,19.0,1962
2017-11-16,14,6.1,,2.8,21.0,1958
2017-11-16,15,6.1,,2.8,18.0,1988
2017-11-16,16,5.9,,2.6,15.0,2000
2017-11-16,17,4.3,,1.8,16.0,2000
2017-11-16,18,3.2,,1.8,18.0,2000
2017-11-16,19,2.6,,2.1,22.0,2000
2017-11-16,20,1.9,,1.7,26.0,2000
2017-11-16,21,1.4,,0.8,28.0,2000
2017-11-16,22,0.8,,0.6,32.0,2000
2017-11-16,23,0.3,,0.8,33.0,2000
2017-11-17,00,0.0,,0.7,32.0,2000
2017-11-17,01,-0.3,,0.7,34.0,2000
2017-11-17,02,-0.9,,2.0,39.0,2000
2017-11-17,03,-1.3,,2.0,43.0,2000
2017-11-17,04,-1.5,,2.1,40.0,2000
2017-11-17,05,-0.4,,2.6,33.0,2000
2017-11-17,06,0.2,,2.6,31.0,2000
2017-11-17,07,0.9,,2.0,31.0,2000
2017-11-17,08,1.4,,3.3,30.0,1994
2017-11-17,09,1.9,,3.6,31.0,2000
2017-11-17,10,2.9,,2.6,28.0,1967
2017-11-17,11,3.7,,2.6,26.0,2000
2017-11-17,12,4.2,,2.8,27.0,2000
2017-11-17,13,4.8,,2.2,27.0,1975
2017-11-17,14,5.3,,2.1,27.0,2000
2017-11-17,15,5.7,0.0,2.0,29.0,1844
2017-11-17,16,5.8,,2.0,33.0,1900
2017-11-17,17,5.7,,1.8,32.0,1912
2017-11-17,18,5.7,0.0,1.1,32.0,1812
2017-11-17,19,5.7,,1.9,37.0,1575
2017-11-17,20,5.3,,1.1,50.0,1811
2017-11-17,21,4.8,0.0,2.8,54.0,991
2017-11-17,22,4.9,,3.3,50.0,1279
2017-11-17,23,3.6,,3.0,63.0,1077
2017-11-18,00,2.6,0.0,2.1,68.0,979
2017-11-18,01,2.1,,1.9,67.0,776
2017-11-18,02,1.3,,3.6,64.0,546
2017-11-18,03,0.1,,3.7,62.0,538
2017-11-18,04,-1.2,,4.2,57.0,734
2017-11-18,05,-2.1,,4.8,51.0,1198
2017-11-18,06,-2.9,,3.5,50.0,1582
2017-11-18,07,-3.5,,2.6,49.0,1857
2017-11-18,08,-3.9,,3.1,48.0,1965
2017-11-18,09,-3.4,,3.2,41.0,1922
2017-11-18,10,-2.6,,4.4,33.0,1955
2017-11-18,11,-1.5,,3.4,30.0,1903
2017-11-18,12,-1.1,,4.9,26.0,1919
2017-11-18,13,0.2,,3.5,23.0,1949
2017-11-18,14,0.5,,4.2,21.0,2000
2017-11-18,15,0.8,,4.2,19.0,2000
2017-11-18,16,0.6,,3.9,19.0,2000
2017-11-18,17,-0.8,,3.5,21.0,2000
2017-11-18,18,-1.7,,3.5,23.0,2000
2017-11-18,19,-2.5,,3.4,27.0,2000
2017-11-18,20,-3.1,,3.1,33.0,2000
2017-11-18,21,-3.7,,2.8,38.0,2000
2017-11-18,22,-4.2,,1.6,45.0,2000
2017-11-18,23,-4.6,,2.9,47.0,2000
2017-11-19,00,-4.8,,2.2,49.0,2000
2017-11-19,01,-5.0,,2.4,48.0,2000
2017-11-19,02,-5.2,,2.5,49.0,2000
2017-11-19,03,-5.6,,2.0,48.0,2000
2017-11-19,04,-5.9,,1.9,46.0,2000
2017-11-19,05,-6.3,,1.3,46.0,2000
2017-11-19,06,-6.4,,1.2,46.0,2000
2017-11-19,07,-6.6,,0.9,42.0,2000
2017-11-19,08,-6.1,,0.9,44.0,2000
2017-11-19,09,-4.6,,1.9,32.0,1992
2017-11-19,10,-2.5,,1.8,28.0,2000
2017-11-19,11,-0.6,,2.1,24.0,1999
2017-11-19,12,0.6,,2.9,25.0,2000
2017-11-19,13,1.6,,4.7,24.0,2000
2017-11-19,14,2.5,,3.3,21.0,1987
2017-11-19,15,3.3,,2.7,21.0,2000
2017-11-19,16,3.1,,3.3,22.0,2000
2017-11-19,17,1.6,,3.0,24.0,2000
2017-11-19,18,0.9,,2.4,34.0,2000
2017-11-19,19,0.6,,2.3,37.0,2000
2017-11-19,20,0.4,,2.1,43.0,2000
2017-11-19,21,0.4,,1.8,48.0,2000
2017-11-19,22,0.3,,2.7,37.0,2000
2017-11-19,23,-0.5,,2.9,41.0,2000
2017-11-20,00,-1.2,,2.0,48.0,1996
2017-11-20,01,-1.7,,1.5,51.0,2000
2017-11-20,02,-2.5,,1.6,53.0,1980
2017-11-20,03,-2.7,,1.7,52.0,1970
2017-11-20,04,-2.9,,1.3,52.0,1964
2017-11-20,05,-3.3,,0.6,51.0,1999
2017-11-20,06,-3.6,,1.3,46.0,2000
2017-11-20,07,-3.3,,1.0,42.0,2000
2017-11-20,08,-3.8,,1.4,50.0,1985
2017-11-20,09,-2.5,,1.7,41.0,1801
2017-11-20,10,0.5,,1.7,32.0,1916
2017-11-20,11,2.7,,1.1,29.0,1948
2017-11-20,12,3.8,,0.5,32.0,1932
2017-11-20,13,3.5,,2.7,41.0,1967
2017-11-20,14,3.3,,2.1,45.0,1828
2017-11-20,15,3.1,0.0,1.2,54.0,1436
2017-11-20,16,2.8,,1.2,65.0,1417
2017-11-20,17,2.2,,1.2,69.0,1303
2017-11-20,18,0.9,0.0,2.3,65.0,1356
2017-11-20,19,0.4,,0.6,68.0,1297
2017-11-20,20,-0.5,,1.7,72.0,1100
2017-11-20,21,-0.6,,2.2,74.0,993
2017-11-20,22,-1.5,,0.7,77.0,994
2017-11-20,23,-1.7,,1.1,77.0,1096
2017-11-21,00,-2.0,,1.7,78.0,942
2017-11-21,01,-2.5,,0.8,78.0,1058
2017-11-21,02,-2.9,,0.8,74.0,1258
2017-11-21,03,-2.9,,1.2,77.0,1142
2017-11-21,04,-3.3,,1.6,76.0,924
2017-11-21,05,-3.5,,1.3,73.0,1452
2017-11-21,06,-3.9,,1.3,77.0,1143
2017-11-21,07,-4.1,,2.0,81.0,803
2017-11-21,08,-3.9,,2.7,80.0,695
2017-11-21,09,-2.7,,1.7,71.0,759
2017-11-21,10,0.2,,1.1,56.0,1137
2017-11-21,11,2.6,,1.0,45.0,1406
2017-11-21,12,4.4,,1.1,37.0,1499
2017-11-21,13,7.0,,1.7,36.0,1322
2017-11-21,14,7.1,,2.4,33.0,1933
2017-11-21,15,7.8,,2.2,29.0,1831
2017-11-21,16,7.3,,1.4,34.0,1601
2017-11-21,17,5.8,,1.7,40.0,1447
2017-11-21,18,4.3,,1.0,45.0,1398
2017-11-21,19,3.2,,0.9,48.0,1424
2017-11-21,20,2.7,,0.6,54.0,1335
2017-11-21,21,2.1,,0.5,54.0,1318
2017-11-21,22,1.4,,2.2,58.0,1085
2017-11-21,23,0.9,,1.5,59.0,1074
2017-11-22,00,1.0,,1.7,55.0,1055
2017-11-22,01,1.9,,2.2,55.0,1058
2017-11-22,02,2.3,,2.1,53.0,1032
2017-11-22,03,2.2,,2.0,53.0,1067
2017-11-22,04,2.6,,2.3,52.0,1072
2017-11-22,05,2.7,,2.0,51.0,1094
2017-11-22,06,2.9,,2.1,50.0,1221
2017-11-22,07,3.1,,1.6,64.0,709
2017-11-22,08,2.7,,1.2,79.0,788
2017-11-22,09,2.8,0.5,2.4,79.0,642
2017-11-22,10,3.9,,2.2,71.0,733
2017-11-22,11,5.7,,2.1,65.0,732
2017-11-22,12,7.5,,1.5,57.0,726
2017-11-22,13,9.0,,0.5,57.0,650
2017-11-22,14,10.8,,3.6,53.0,521
2017-11-22,15,9.6,,3.3,53.0,544
2017-11-22,16,9.3,,4.0,41.0,731
2017-11-22,17,8.1,,4.2,38.0,1136
2017-11-22,18,6.6,,2.9,53.0,1044
2017-11-22,19,5.2,,4.2,41.0,2000
2017-11-22,20,3.1,,2.5,38.0,2000
2017-11-22,21,1.9,,2.3,45.0,2000
2017-11-22,22,1.5,,2.5,47.0,2000
2017-11-22,23,1.0,,0.9,48.0,2000
2017-11-23,00,0.6,,1.8,48.0,2000
2017-11-23,01,0.2,,0.9,48.0,2000
2017-11-23,02,0.0,,1.7,45.0,2000
2017-11-23,03,-0.5,,2.0,48.0,2000
2017-11-23,04,-1.1,,1.1,44.0,2000
2017-11-23,05,-1.8,,0.6,47.0,2000
2017-11-23,06,-2.5,,1.1,46.0,2000
2017-11-23,07,-1.9,,0.6,46.0,2000
2017-11-23,08,-0.6,,2.5,42.0,2000
2017-11-23,09,0.4,0.0,1.5,40.0,2000
2017-11-23,10,1.2,,1.8,46.0,2000
2017-11-23,11,3.0,,3.6,52.0,2000
2017-11-23,12,3.0,0.0,4.6,49.0,1990
2017-11-23,13,4.0,,4.8,36.0,2000
2017-11-23,14,3.7,,3.5,39.0,2000
2017-11-23,15,4.5,0.0,3.2,38.0,2000
2017-11-23,16,3.8,,3.0,37.0,2000
2017-11-23,17,2.8,,2.5,39.0,2000
2017-11-23,18,2.1,,2.4,40.0,2000
2017-11-23,19,1.5,,1.7,43.0,2000
2017-11-23,20,0.8,,1.1,44.0,2000
2017-11-23,21,0.7,,1.2,43.0,2000
2017-11-23,22,1.5,,1.9,41.0,2000
2017-11-23,23,1.1,,3.3,71.0,325
2017-11-24,00,-0.4,1.2,0.2,90.0,468
2017-11-24,01,-0.2,,0.8,90.0,570
2017-11-24,02,-0.2,,1.6,87.0,1323
2017-11-24,03,-0.9,0.0,0.8,88.0,914
2017-11-24,04,-1.7,,0.8,88.0,1174
2017-11-24,05,-2.0,,1.1,89.0,1062
2017-11-24,06,-1.8,,0.5,87.0,1095
2017-11-24,07,-1.4,,0.8,87.0,1090
2017-11-24,08,-1.0,,1.2,85.0,1086
2017-11-24,09,-0.3,,1.0,77.0,1375
2017-11-24,10,1.1,,1.8,65.0,1726
2017-11-24,11,1.4,,2.3,71.0,1652
2017-11-24,12,1.5,,3.4,62.0,1989
2017-11-24,13,2.3,,3.4,43.0,1939
2017-11-24,14,2.5,,3.7,32.0,2000
2017-11-24,15,2.6,,3.5,35.0,2000
2017-11-24,16,2.0,,3.7,35.0,2000
2017-11-24,17,0.9,,3.3,41.0,2000
2017-11-24,18,0.0,,2.2,46.0,2000
2017-11-24,19,-0.5,,1.7,48.0,2000
2017-11-24,20,-1.0,,1.4,51.0,2000
2017-11-24,21,-1.8,,0.6,52.0,2000
2017-11-24,22,-2.1,,0.1,48.0,2000
2017-11-24,23,-2.5,,1.2,56.0,2000
2017-11-25,00,-2.4,,0.5,53.0,2000
2017-11-25,01,-2.8,,1.7,59.0,2000
2017-11-25,02,-3.0,,2.1,60.0,2000
2017-11-25,03,-3.1,,2.2,61.0,2000
2017-11-25,04,-2.9,,1.7,62.0,2000
2017-11-25,05,-2.8,,2.3,65.0,2000
2017-11-25,06,-1.9,0.0,2.4,62.0,2000
2017-11-25,07,-1.9,,1.7,64.0,1999
