날짜,시간,기온(°C),강수량(mm),풍속(m/s),습도(%),시정(10m),적설(cm)
2018-10-06,05,16.7,4.5,2.8,93,360,
2018-10-06,06,16.5,8.5,2.3,96,417,
2018-10-06,07,16.5,9.5,2.3,97,364,
2018-10-06,08,16.6,9.0,2.0,97,457,
2018-10-06,09,16.7,6.0,2.9,97,550,
2018-10-06,10,17.0,6.0,1.5,97,676,
2018-10-06,11,17.5,3.5,2.0,95,1214,
2018-10-06,12,18.0,1.0,2.9,92,1999,
2018-10-06,13,17.7,0.5,5.0,89,2000,
2018-10-06,14,19.3,,3.6,79,2000,
2018-10-06,15,21.0,,4.1,67,2000,
2018-10-06,16,21.5,,3.4,62,2000,
2018-10-06,17,21.1,,1.2,64,2000,
2018-10-06,18,20.5,,1.2,66,2000,
2018-10-06,19,19.7,,0.6,72,2000,
2018-10-06,20,19.4,,0.8,67,2000,
2018-10-06,21,18.5,,0.1,78,2000,
2018-10-06,22,17.7,,0.3,78,2000,
2018-10-06,23,16.9,,0.9,84,2000,
2018-10-07,00,16.3,,0.3,86,2000,
2018-10-07,01,16.0,,1.2,88,2000,
2018-10-07,02,15.7,,0.4,88,2000,
2018-10-07,03,15.5,,1.7,88,1998,
2018-10-07,04,15.1,,1.2,90,850,
2018-10-07,05,15.1,,1.1,89,1615,
2018-10-07,06,14.8,,0.2,89,1490,
2018-10-07,07,14.3,,0.6,89,1165,
2018-10-07,08,14.6,,1.0,71,1896,
2018-10-07,09,16.2,,1.9,60,1899,
2018-10-07,10,18.1,,2.6,56,1720,
2018-10-07,11,19.1,,2.4,56,1802,
2018-10-07,12,19.8,,2.5,46,1837,
2018-10-07,13,20.1,,3.0,41,1963,
2018-10-07,14,20.2,,2.8,42,1832,
2018-10-07,15,20.4,,2.8,36,2000,
2018-10-07,16,20.7,,2.0,34,2000,
2018-10-07,17,19.4,,3.2,32,2000,
2018-10-07,18,17.9,,2.8,29,2000,
2018-10-07,19,16.6,,1.4,36,2000,
2018-10-07,20,15.5,,1.9,37,2000,
2018-10-07,21,14.4,,1.0,36,2000,
2018-10-07,22,13.6,,1.5,38,2000,
2018-10-07,23,12.9,,1.5,38,2000,
2018-10-08,00,12.3,,0.8,44,2000,
2018-10-08,01,11.7,,1.1,52,2000,
2018-10-08,02,11.1,,1.4,56,2000,
2018-10-08,03,10.8,,0.5,59,2000,
2018-10-08,04,10.4,,0.6,61,2000,
2018-10-08,05,9.8,,0.5,63,2000,
2018-10-08,06,9.5,,0.9,68,2000,
2018-10-08,07,9.2,,1.0,72,2000,
2018-10-08,08,9.9,,1.2,66,2000,
2018-10-08,09,12.2,,0.7,51,1918,
2018-10-08,10,15.0,,0.5,44,1839,
2018-10-08,11,17.9,,1.3,39,1873,
2018-10-08,12,19.2,,0.5,31,1994,
2018-10-08,13,20.2,,1.3,28,2000,
2018-10-08,14,20.2,,1.5,24,2000,
2018-10-08,15,20.6,,1.2,26,2000,
2018-10-08,16,20.3,,1.8,25,2000,
2018-10-08,17,20.0,,0.7,28,2000,
2018-10-08,18,18.1,,1.0,39,2000,
2018-10-08,19,16.4,,1.8,42,2000,
2018-10-08,20,15.5,,2.2,45,2000,
2018-10-08,21,15.1,,2.6,48,2000,
2018-10-08,22,14.4,,1.1,49,2000,
2018-10-08,23,13.5,,0.5,55,2000,
2018-10-09,00,12.6,,0.2,54,2000,
2018-10-09,01,12.0,,0.7,58,2000,
2018-10-09,02,11.4,,1.1,65,2000,
2018-10-09,03,11.0,,0.9,66,2000,
2018-10-09,04,11.0,,0.8,63,2000,
2018-10-09,05,10.8,,0.8,64,2000,
2018-10-09,06,10.8,,0.8,69,2000,
2018-10-09,07,10.9,,0.7,70,2000,
2018-10-09,08,11.4,,0.8,66,1991,
2018-10-09,09,12.8,,1.2,57,1838,
2018-10-09,10,14.8,,1.0,51,1998,
2018-10-09,11,16.4,,0.7,45,2000,
2018-10-09,12,18.3,,0.6,40,1995,
2018-10-09,13,19.2,,1.0,39,2000,
2018-10-09,14,18.8,,1.6,39,2000,
2018-10-09,15,18.3,,1.2,40,2000,
2018-10-09,16,19.0,,1.4,39,2000,
2018-10-09,17,18.4,,2.1,39,2000,
2018-10-09,18,17.7,,1.5,43,2000,
2018-10-09,19,17.3,,2.2,47,2000,
2018-10-09,20,17.0,,1.4,49,2000,
2018-10-09,21,16.8,0.0,1.6,52,2000,
2018-10-09,22,16.7,,1.9,55,2000,
2018-10-09,23,16.6,,1.1,53,2000,
2018-10-10,00,16.6,,0.9,53,2000,
2018-10-10,01,16.6,0.0,1.5,57,2000,
2018-10-10,02,14.4,4.5,0.4,91,402,
2018-10-10,03,14.3,2.5,1.0,95,967,
2018-10-10,04,14.3,,2.0,92,714,
2018-10-10,05,13.6,,2.7,89,990,
2018-10-10,06,12.6,,1.9,86,1430,
2018-10-10,07,12.3,,3.2,84,1220,
2018-10-10,08,11.8,,3.7,80,1518,
2018-10-10,09,12.0,,3.3,72,1650,
2018-10-10,10,12.0,,4.1,61,1981,
2018-10-10,11,12.7,,3.3,50,1999,
2018-10-10,12,13.7,,3.4,43,1980,
2018-10-10,13,14.3,,3.6,43,1995,
2018-10-10,14,14.0,,2.8,43,2000,
2018-10-10,15,13.7,,3.9,44,2000,
2018-10-10,16,13.8,,3.7,43,2000,
2018-10-10,17,13.1,,3.1,45,2000,
2018-10-10,18,12.2,,3.1,45,2000,
2018-10-10,19,11.3,,1.1,50,2000,
2018-10-10,20,10.6,,2.0,48,2000,
2018-10-10,21,9.9,,1.2,50,2000,
2018-10-10,22,9.2,,0.9,55,2000,
2018-10-10,23,8.5,,0.6,52,2000,
2018-10-11,00,7.9,,0.9,53,2000,
2018-10-11,01,7.3,,0.1,59,2000,
2018-10-11,02,7.1,,0.9,64,2000,
2018-10-11,03,6.7,,1.0,71,2000,
2018-10-11,04,6.6,,0.9,69,2000,
2018-10-11,05,6.6,,1.1,73,2000,
2018-10-11,06,6.6,,1.6,65,2000,
2018-10-11,07,6.3,,1.0,65,2000,
2018-10-11,08,7.0,,3.1,56,1971,
2018-10-11,09,8.4,,2.6,49,2000,
2018-10-11,10,10.2,,2.3,44,1986,
2018-10-11,11,11.7,,4.3,36,2000,
2018-10-11,12,13.2,,3.8,31,2000,
2018-10-11,13,13.5,,5.0,32,1990,
2018-10-11,14,13.4,,4.9,32,2000,
2018-10-11,15,13.0,,3.7,39,2000,
2018-10-11,16,13.8,,2.9,36,2000,
2018-10-11,17,13.2,,3.6,36,2000,
2018-10-11,18,12.1,,2.4,40,1854,
2018-10-11,19,11.1,,2.0,43,2000,
2018-10-11,20,10.2,,0.2,46,2000,
2018-10-11,21,9.3,,1.5,52,2000,
2018-10-11,22,8.8,,1.6,55,2000,
2018-10-11,23,8.4,,1.5,60,2000,
2018-10-12,00,8.2,,1.3,61,2000,
2018-10-12,01,7.6,,1.2,63,2000,
2018-10-12,02,7.1,,0.6,61,2000,
2018-10-12,03,6.5,,0.3,69,1981,
2018-10-12,04,6.2,,1.1,71,2000,
2018-10-12,05,6.0,,1.3,72,2000,
2018-10-12,06,5.8,,1.1,67,2000,
2018-10-12,07,5.3,,0.7,73,2000,
2018-10-12,08,6.0,,1.1,64,1920,
2018-10-12,09,8.6,,0.8,50,1785,
2018-10-12,10,11.6,,1.7,40,1991,
2018-10-12,11,13.0,,2.7,38,2000,
2018-10-12,12,14.7,,1.0,38,1884,
2018-10-12,13,15.8,,1.5,36,1888,
2018-10-12,14,16.5,,1.4,32,1841,
2018-10-12,15,17.1,,2.1,33,1929,
2018-10-12,16,16.9,,1.2,34,1942,
2018-10-12,17,16.3,,1.7,39,1969,
2018-10-12,18,14.3,,1.3,46,2000,
2018-10-12,19,12.9,,1.4,50,2000,
2018-10-12,20,11.8,,1.5,53,2000,
2018-10-12,21,11.0,,1.1,60,1995,
2018-10-12,22,10.5,,1.2,62,2000,
2018-10-12,23,9.8,,0.5,66,1979,
2018-10-13,00,9.1,,0.9,69,1885,
2018-10-13,01,8.5,,0.2,70,1856,
2018-10-13,02,8.0,,0.5,74,1786,
2018-10-13,03,7.6,,0.7,78,1614,
2018-10-13,04,7.1,,1.2,79,1567,
2018-10-13,05,6.7,,1.1,81,1467,
2018-10-13,06,6.6,,1.0,80,1424,
2018-10-13,07,6.2,,0.8,83,1100,
2018-10-13,08,7.4,,0.5,70,1373,
2018-10-13,09,10.0,,1.0,56,1761,
2018-10-13,10,12.6,,1.4,50,1712,
2018-10-13,11,15.2,,1.2,44,1301,
2018-10-13,12,16.6,,0.7,36,1442,
2018-10-13,13,18.3,,1.9,33,1324,
2018-10-13,14,19.3,,1.3,27,1384,
2018-10-13,15,19.8,,2.0,29,1246,
2018-10-13,16,19.4,,1.2,29,1154,
2018-10-13,17,18.7,,1.1,33,1164,
2018-10-13,18,16.5,,1.6,38,1246,
2018-10-13,19,14.8,,1.3,47,1111,
2018-10-13,20,13.8,,1.6,52,1088,
2018-10-13,21,12.6,,1.1,56,1053,
2018-10-13,22,11.7,,0.5,60,1002,
2018-10-13,23,11.0,,0.3,62,946,
2018-10-14,00,10.4,,0.0,59,971,
2018-10-14,01,9.5,,0.9,65,990,
2018-10-14,02,9.1,,0.3,68,921,
2018-10-14,03,8.4,,0.4,73,820,
2018-10-14,04,7.9,,1.3,76,771,
2018-10-14,05,7.6,,0.3,79,765,
2018-10-14,06,7.2,,0.7,80,729,
2018-10-14,07,6.9,,0.8,81,665,
2018-10-14,08,7.5,,1.1,72,697,
2018-10-14,09,10.1,,0.8,60,726,
2018-10-14,10,13.3,,0.5,47,818,
2018-10-14,11,16.2,,1.0,41,878,
2018-10-14,12,17.2,,1.1,33,1258,
2018-10-14,13,18.1,,1.5,32,1684,
2018-10-14,14,18.9,,2.6,31,1936,
2018-10-14,15,20.1,,2.4,32,1893,
2018-10-14,16,19.1,,2.1,31,1960,
2018-10-14,17,18.2,,2.3,43,1925,
2018-10-14,18,16.2,,2.4,58,1991,
2018-10-14,19,15.1,,2.9,60,1979,
2018-10-14,20,14.4,,2.3,61,1945,
2018-10-14,21,13.8,,2.4,66,1897,
2018-10-14,22,13.5,,1.7,71,1711,
2018-10-14,23,13.2,,1.2,73,1639,
2018-10-15,00,12.6,,1.3,78,1427,
2018-10-15,01,12.2,,1.4,80,1283,
2018-10-15,02,11.8,,0.7,82,1262,
2018-10-15,03,11.3,,0.0,85,907,
2018-10-15,04,11.0,,0.1,82,951,
2018-10-15,05,11.1,,0.3,79,1140,
2018-10-15,06,11.2,,0.2,81,1071,
2018-10-15,07,11.5,,0.8,81,960,
2018-10-15,08,12.0,,0.4,77,891,
2018-10-15,09,12.8,,0.5,74,831,
2018-10-15,10,14.1,,0.6,66,827,
2018-10-15,11,16.7,,1.5,65,675,
2018-10-15,12,19.0,,1.8,60,513,
2018-10-15,13,19.7,,2.1,52,512,
2018-10-15,14,20.0,,2.1,48,586,
2018-10-15,15,20.4,,1.7,43,690,
2018-10-15,16,20.3,,2.2,44,793,
2018-10-15,17,19.3,,2.8,49,966,
2018-10-15,18,18.0,,2.3,66,554,
2018-10-15,19,16.9,,1.8,74,366,
2018-10-15,20,15.9,,2.8,81,250,
2018-10-15,21,15.5,,1.3,86,178,
2018-10-15,22,14.8,,1.5,83,227,
2018-10-15,23,14.1,,1.5,74,486,
2018-10-16,00,13.3,,1.7,64,860,
2018-10-16,01,12.4,,1.1,65,1099,
2018-10-16,02,11.7,,1.0,70,1012,
2018-10-16,03,11.5,,1.4,61,1399,
2018-10-16,04,11.0,,0.6,69,1510,
2018-10-16,05,10.2,,1.5,70,1519,
2018-10-16,06,10.1,,0.2,71,1474,
2018-10-16,07,10.2,,0.4,68,1493,
2018-10-16,08,10.4,,0.6,63,1367,
2018-10-16,09,11.8,,0.7,55,1182,
2018-10-16,10,14.4,,0.6,45,1206,
2018-10-16,11,16.5,,0.7,39,1351,
2018-10-16,12,18.8,,1.2,35,1057,
2018-10-16,13,19.4,,2.0,31,1862,
2018-10-16,14,19.9,,1.9,29,1833,
2018-10-16,15,19.9,,2.0,31,1613,
2018-10-16,16,19.5,,2.1,32,1436,
2018-10-16,17,18.4,,1.8,38,1565,
2018-10-16,18,16.9,,1.4,47,1637,
2018-10-16,19,15.5,,1.7,63,1774,
2018-10-16,20,14.8,,2.0,68,1502,
2018-10-16,21,14.3,,1.0,72,1374,
2018-10-16,22,13.6,,0.6,71,1457,
2018-10-16,23,12.9,,0.6,78,1201,
2018-10-17,00,12.3,,1.2,75,1332,
2018-10-17,01,11.5,,1.2,74,1305,
2018-10-17,02,10.8,,0.3,77,1268,
2018-10-17,03,10.2,,0.3,80,1191,
2018-10-17,04,9.7,,0.0,76,1308,
2018-10-17,05,9.2,,0.0,77,1278,
2018-10-17,06,8.8,,0.2,77,1077,
2018-10-17,07,8.6,,0.7,77,965,
2018-10-17,08,9.2,,0.2,68,952,
2018-10-17,09,11.2,,1.1,63,656,
2018-10-17,10,14.0,,1.6,58,841,
2018-10-17,11,15.5,,2.5,25,1727,
2018-10-17,12,16.2,,2.5,29,1935,
2018-10-17,13,17.7,,2.1,25,1917,
2018-10-17,14,18.3,,1.7,24,1983,
2018-10-17,15,18.3,,2.7,21,2000,
2018-10-17,16,18.0,,2.1,26,2000,
2018-10-17,17,16.9,,2.5,34,2000,
2018-10-17,18,14.6,,2.3,39,2000,
2018-10-17,19,13.2,,1.3,42,2000,
2018-10-17,20,12.2,,1.1,47,2000,
2018-10-17,21,10.8,,0.9,53,2000,
2018-10-17,22,9.9,,0.1,50,2000,
2018-10-17,23,9.7,,0.7,56,2000,
2018-10-18,00,9.2,,0.7,64,2000,
2018-10-18,01,9.0,,0.7,66,2000,
2018-10-18,02,8.7,,0.8,71,2000,
2018-10-18,03,8.6,,0.6,74,1985,
2018-10-18,04,8.1,,0.6,78,2000,
2018-10-18,05,7.8,,1.1,81,2000,
2018-10-18,06,7.6,,0.3,82,1933,
2018-10-18,07,7.7,,0.4,81,1992,
2018-10-18,08,8.5,,0.5,77,1995,
2018-10-18,09,10.9,,0.9,60,1997,
2018-10-18,10,13.7,,1.2,57,2000,
2018-10-18,11,15.0,,1.4,52,2000,
2018-10-18,12,16.8,,1.6,50,2000,
2018-10-18,13,18.1,,2.2,43,2000,
2018-10-18,14,18.7,,1.3,39,2000,
2018-10-18,15,19.0,,1.9,38,2000,
2018-10-18,16,18.5,,1.8,40,2000,
2018-10-18,17,16.9,,1.6,44,2000,
2018-10-18,18,15.7,,2.5,45,2000,
2018-10-18,19,14.9,,2.1,49,2000,
2018-10-18,20,13.8,,1.9,56,2000,
2018-10-18,21,12.6,,0.5,60,2000,
2018-10-18,22,11.6,,0.2,61,2000,
2018-10-18,23,10.9,,0.2,64,2000,
2018-10-19,00,10.3,,1.5,67,2000,
2018-10-19,01,9.8,,1.7,68,2000,
2018-10-19,02,9.2,,1.5,72,2000,
2018-10-19,03,8.5,,1.3,74,2000,
2018-10-19,04,8.1,,0.3,76,2000,
2018-10-19,05,7.7,,0.0,73,2000,
2018-10-19,06,7.2,,0.5,77,2000,
2018-10-19,07,7.3,,0.4,72,2000,
2018-10-19,08,7.9,,0.6,63,2000,
2018-10-19,09,11.1,,1.0,53,2000,
2018-10-19,10,13.8,,1.5,44,1953,
2018-10-19,11,16.4,,1.1,35,2000,
2018-10-19,12,17.4,,1.1,33,2000,
2018-10-19,13,18.9,,1.8,33,2000,
2018-10-19,14,19.8,,2.3,32,1978,
2018-10-19,15,19.7,,3.0,30,1971,
2018-10-19,16,19.3,,2.8,29,2000,
2018-10-19,17,18.5,,2.2,35,2000,
2018-10-19,18,16.6,,2.4,40,2000,
2018-10-19,19,15.3,,2.4,53,2000,
2018-10-19,20,14.2,,1.8,56,2000,
2018-10-19,21,13.3,,1.1,56,2000,
2018-10-19,22,12.3,,1.7,65,2000,
2018-10-19,23,11.7,,1.7,70,2000,
2018-10-20,00,11.3,,1.2,71,1997,
2018-10-20,01,10.9,,0.0,72,1966,
2018-10-20,02,10.1,,0.1,78,1887,
2018-10-20,03,9.5,,0.4,77,1611,
2018-10-20,04,8.9,,0.4,75,1877,
2018-10-20,05,8.1,,0.6,76,1309,
2018-10-20,06,7.5,,0.6,79,1025,
2018-10-20,07,7.0,,0.5,82,867,
2018-10-20,08,7.8,,1.4,70,1034,
2018-10-20,09,10.4,,1.3,60,1326,
2018-10-20,10,13.0,,0.5,49,1685,
2018-10-20,11,16.2,,1.6,39,1580,
2018-10-20,12,17.7,,2.2,33,1556,
2018-10-20,13,19.4,,1.1,26,1942,
2018-10-20,14,20.0,,1.6,22,1950,
2018-10-20,15,21.3,,1.5,24,1832,
2018-10-20,16,20.9,,2.0,20,1976,
2018-10-20,17,19.2,,1.5,23,2000,
2018-10-20,18,16.6,,2.4,41,1811,
2018-10-20,19,14.6,,1.9,48,1998,
2018-10-20,20,13.7,,1.0,51,1954,
2018-10-20,21,13.3,,2.0,55,1554,
2018-10-20,22,12.7,,0.0,58,1480,
2018-10-20,23,11.7,,0.0,58,1567,
2018-10-21,00,11.2,,0.0,62,1613,
2018-10-21,01,10.6,,0.5,60,1642,
2018-10-21,02,9.8,,0.6,63,1591,
2018-10-21,03,9.2,,0.4,68,1538,
2018-10-21,04,8.8,,0.9,71,1516,
2018-10-21,05,8.2,,1.3,73,1305,
2018-10-21,06,7.6,,0.6,75,1181,
2018-10-21,07,7.2,,0.5,76,1113,
2018-10-21,08,7.9,,1.1,67,1210,
2018-10-21,09,10.5,,1.2,56,1741,
2018-10-21,10,13.4,,0.8,46,1718,
2018-10-21,11,16.8,,1.5,38,1326,
2018-10-21,12,18.4,,1.9,28,1690,
2018-10-21,13,19.3,,1.5,24,1745,
2018-10-21,14,20.1,,2.3,23,1896,
2018-10-21,15,20.9,,1.5,23,1892,
2018-10-21,16,20.2,,2.5,24,1881,
2018-10-21,17,18.8,,2.1,24,2000,
2018-10-21,18,16.2,,1.4,41,1907,
2018-10-21,19,14.9,,1.4,46,1455,
2018-10-21,20,13.8,,1.6,52,1341,
2018-10-21,21,13.0,,1.0,49,1702,
2018-10-21,22,12.2,,0.0,57,1544,
2018-10-21,23,11.8,,0.0,56,1655,
2018-10-22,00,11.4,,0.2,56,1778,
2018-10-22,01,10.7,,0.9,57,1828,
2018-10-22,02,10.5,,0.2,57,1837,
2018-10-22,03,10.2,,1.0,60,1796,
2018-10-22,04,10.0,,0.6,62,1759,
2018-10-22,05,9.4,,0.8,65,1659,
2018-10-22,06,9.2,,0.8,65,1689,
2018-10-22,07,8.9,,0.8,67,1557,
2018-10-22,08,9.7,,0.6,58,1559,
2018-10-22,09,11.9,,1.1,50,1529,
2018-10-22,10,14.6,,0.7,43,1339,
2018-10-22,11,16.7,,0.7,37,1074,
2018-10-22,12,18.2,,1.0,34,758,
2018-10-22,13,19.4,,1.2,35,678,
2018-10-22,14,20.6,,2.2,30,839,
2018-10-22,15,20.2,,1.6,31,855,
2018-10-22,16,19.7,,1.6,34,688,
2018-10-22,17,18.9,,1.7,35,720,
2018-10-22,18,17.3,,0.9,43,783,
2018-10-22,19,15.6,,1.5,44,828,
2018-10-22,20,14.5,,1.4,51,751,
2018-10-22,21,13.4,,0.7,56,758,
2018-10-22,22,12.7,,0.0,60,680,
2018-10-22,23,12.0,,0.4,59,685,
2018-10-23,00,11.6,,0.7,61,673,
2018-10-23,01,11.1,,0.2,62,666,
2018-10-23,02,10.6,,0.9,68,603,
2018-10-23,03,10.1,,1.1,70,606,
2018-10-23,04,10.0,,0.9,73,622,
2018-10-23,05,10.0,,0.5,73,593,
2018-10-23,06,9.9,,1.0,75,560,
2018-10-23,07,10.4,0.0,0.6,71,557,
2018-10-23,08,11.0,0.0,0.8,78,412,
2018-10-23,09,11.7,0.0,0.8,77,394,
2018-10-23,10,13.8,,1.1,65,475,
2018-10-23,11,13.0,0.0,5.0,70,989,
2018-10-23,12,11.5,5.0,1.2,90,973,
2018-10-23,13,13.5,0.0,0.8,82,962,
2018-10-23,14,15.1,,0.9,71,973,
2018-10-23,15,16.6,,1.5,68,955,
2018-10-23,16,16.1,,1.3,70,898,
2018-10-23,17,15.7,,3.2,63,1118,
2018-10-23,18,14.5,,2.1,71,1235,
2018-10-23,19,14.0,,1.6,70,1265,
2018-10-23,20,13.6,,1.4,70,1392,
2018-10-23,21,12.6,,1.2,70,1425,
2018-10-23,22,12.3,,0.9,73,1392,
2018-10-23,23,11.2,,0.5,78,802,
2018-10-24,00,10.8,,1.0,80,1151,
2018-10-24,01,10.2,,1.2,84,1036,
2018-10-24,02,9.5,,1.0,87,919,
2018-10-24,03,9.4,,1.6,85,983,
2018-10-24,04,9.0,,0.6,87,972,
2018-10-24,05,8.5,,1.2,87,1046,
2018-10-24,06,8.1,,0.9,88,831,
2018-10-24,07,7.8,,0.6,90,763,
2018-10-24,08,8.1,,1.2,85,772,
2018-10-24,09,10.1,,1.1,72,728,
2018-10-24,10,13.0,,0.9,63,854,
2018-10-24,11,15.7,,1.0,53,1172,
2018-10-24,12,16.8,,1.6,48,1673,
2018-10-24,13,17.2,,2.3,43,1835,
2018-10-24,14,17.6,,2.5,39,1964,
2018-10-24,15,18.0,,3.0,40,1808,
2018-10-24,16,18.2,,1.3,42,1976,
2018-10-24,17,17.0,,2.2,47,1989,
2018-10-24,18,15.1,,1.7,53,2000,
2018-10-24,19,13.9,,1.9,61,2000,
2018-10-24,20,13.1,,0.4,63,2000,
2018-10-24,21,12.1,,1.0,67,1977,
2018-10-24,22,11.6,,0.2,71,1858,
2018-10-24,23,11.0,,0.1,74,1817,
2018-10-25,00,10.5,,0.3,75,1800,
2018-10-25,01,10.0,,0.4,78,1669,
2018-10-25,02,9.1,,0.5,79,1625,
2018-10-25,03,9.1,,0.2,79,1689,
2018-10-25,04,8.5,,1.2,83,1577,
2018-10-25,05,7.8,,0.9,85,1542,
2018-10-25,06,7.5,,1.3,86,1301,
2018-10-25,07,7.3,,1.4,85,1039,
2018-10-25,08,7.9,,1.2,76,1290,
2018-10-25,09,10.3,,1.0,64,1544,
2018-10-25,10,13.4,,1.1,53,1768,
2018-10-25,11,16.4,,0.7,43,1713,
2018-10-25,12,18.2,,1.4,37,1861,
2018-10-25,13,19.4,,1.1,32,1787,
2018-10-25,14,20.6,,1.4,31,1562,
2018-10-25,15,20.6,,1.4,32,1651,
2018-10-25,16,20.4,,0.9,32,1720,
2018-10-25,17,19.2,,0.7,36,1643,
2018-10-25,18,17.3,,1.3,39,1641,
2018-10-25,19,16.4,,1.0,47,1694,
2018-10-25,20,15.3,,0.5,50,1647,
2018-10-25,21,14.5,,0.7,50,1741,
2018-10-25,22,13.6,,1.0,56,1611,
2018-10-25,23,12.5,,0.8,59,1602,
2018-10-26,00,12.5,,0.9,57,1877,
2018-10-26,01,12.7,,1.2,56,1952,
2018-10-26,02,12.8,,0.9,59,1804,
2018-10-26,03,12.8,,0.5,57,1715,
2018-10-26,04,12.6,,0.6,60,1648,
2018-10-26,05,12.4,,0.8,60,1563,
2018-10-26,06,12.6,0.0,1.3,64,1348,
2018-10-26,07,12.6,,0.8,63,1265,
2018-10-26,08,12.1,0.5,0.8,81,706,
2018-10-26,09,12.0,0.5,0.8,86,405,
2018-10-26,10,12.9,0.0,1.0,84,534,
2018-10-26,11,12.4,1.0,1.0,87,317,
2018-10-26,12,12.4,1.0,1.1,90,297,
2018-10-26,13,12.6,1.5,2.3,87,539,
2018-10-26,14,12.7,5.5,1.9,95,255,
2018-10-26,15,14.0,1.0,1.2,87,1482,
2018-10-26,16,14.5,,1.8,81,1588,
2018-10-26,17,14.3,,2.9,77,1966,
2018-10-26,18,13.1,,1.6,74,1989,
2018-10-26,19,12.9,,2.5,66,1997,
2018-10-26,20,12.2,0.0,5.4,67,1956,
2018-10-26,21,10.6,,2.4,70,2000,
2018-10-26,22,10.5,0.0,2.4,72,2000,
2018-10-26,23,10.2,,3.9,64,2000,
2018-10-27,00,9.9,,3.2,65,2000,
2018-10-27,01,9.9,,3.5,62,2000,
2018-10-27,02,9.5,,3.0,58,2000,
2018-10-27,03,9.1,,2.8,60,2000,
2018-10-27,04,8.8,,2.8,61,2000,
2018-10-27,05,8.0,,1.6,65,2000,
2018-10-27,06,7.4,,2.3,66,2000,
2018-10-27,07,7.3,,3.2,65,2000,
2018-10-27,08,7.7,,2.4,62,1985,
2018-10-27,09,8.3,,4.0,55,1853,
2018-10-27,10,9.5,,3.7,46,1871,
2018-10-27,11,10.4,,4.1,42,1988,
2018-10-27,12,10.4,,4.9,41,1966,
2018-10-27,13,10.6,,4.6,38,2000,
2018-10-27,14,10.8,,4.4,37,2000,
2018-10-27,15,11.4,,3.8,32,2000,
2018-10-27,16,10.6,,3.3,35,2000,
2018-10-27,17,9.5,,5.7,34,2000,
2018-10-27,18,8.9,,3.5,39,2000,
2018-10-27,19,8.0,,2.9,42,2000,
2018-10-27,20,7.6,,4.2,44,2000,
2018-10-27,21,7.3,,3.4,49,2000,
2018-10-27,22,6.6,,1.8,51,2000,
2018-10-27,23,6.3,,1.8,52,2000,
2018-10-28,00,6.7,,1.5,55,2000,
2018-10-28,01,6.9,,1.8,55,2000,
2018-10-28,02,6.6,,0.4,59,2000,
2018-10-28,03,6.2,,0.6,59,2000,
2018-10-28,04,6.8,,1.1,65,2000,
2018-10-28,05,7.2,0.0,2.5,68,1740,
2018-10-28,06,6.9,1.5,1.7,86,1988,
2018-10-28,07,6.9,0.0,0.9,88,1991,
2018-10-28,08,6.8,,1.4,89,1856,
2018-10-28,09,7.3,2.5,1.1,90,1889,
2018-10-28,10,8.2,,0.4,89,1365,
2018-10-28,11,9.4,0.0,1.2,86,1220,
2018-10-28,12,11.9,0.0,1.6,74,1801,
2018-10-28,13,12.1,0.0,1.2,75,1775,
2018-10-28,14,12.4,0.0,1.9,72,1860,
2018-10-28,15,12.2,,3.3,67,2000,
2018-10-28,16,12.2,0.0,1.9,65,2000,
2018-10-28,17,9.4,1.5,1.2,85,2000,
2018-10-28,18,8.9,,1.8,85,2000,
2018-10-28,19,8.4,,1.2,85,2000,
2018-10-28,20,8.2,,2.8,82,2000,
2018-10-28,21,7.6,,1.1,75,2000,
2018-10-28,22,6.7,,0.6,76,2000,
2018-10-28,23,6.0,,1.1,74,2000,
2018-10-29,00,5.3,,1.7,81,1993,
2018-10-29,01,5.1,,1.1,83,1989,
2018-10-29,02,4.7,,1.0,81,1918,
2018-10-29,03,5.0,,0.8,67,2000,
2018-10-29,04,5.6,0.0,0.7,66,2000,
2018-10-29,05,5.1,,0.7,76,2000,
2018-10-29,06,4.7,,0.6,76,2000,
2018-10-29,07,4.6,,0.7,76,2000,
2018-10-29,08,5.1,,0.3,67,1981,
2018-10-29,09,7.5,,1.6,53,1981,
2018-10-29,10,9.6,,1.8,43,1930,
2018-10-29,11,11.0,,2.6,46,1946,
2018-10-29,12,10.8,0.0,2.7,49,2000,
2018-10-29,13,10.4,0.0,2.7,49,2000,
2018-10-29,14,11.3,,3.7,39,2000,
2018-10-29,15,11.0,,3.4,46,2000,
2018-10-29,16,11.3,,3.6,41,2000,
2018-10-29,17,10.0,,4.9,43,2000,
2018-10-29,18,9.4,,3.4,51,2000,
2018-10-29,19,8.1,,3.7,53,2000,
2018-10-29,20,6.8,,3.2,59,2000,
2018-10-29,21,5.7,,2.3,61,2000,
2018-10-29,22,5.1,,2.2,58,2000,
2018-10-29,23,4.3,,1.4,58,2000,
2018-10-30,00,3.4,,1.5,55,2000,
2018-10-30,01,3.0,,1.0,55,2000,
2018-10-30,02,2.1,,0.5,56,2000,
2018-10-30,03,1.7,,0.5,59,2000,
2018-10-30,04,1.6,,0.3,63,2000,
2018-10-30,05,1.1,,0.6,68,2000,
2018-10-30,06,0.8,,1.4,69,2000,
2018-10-30,07,1.3,,1.2,65,2000,
