날짜,시간,기온(°C),강수량(mm),풍속(m/s),습도(%),시정(10m),적설(cm)
2020-10-23,00,8.4,,2.5,60,2000,
2020-10-23,01,8.3,,3.7,58,2000,
2020-10-23,02,8.1,,3.6,60,2000,
2020-10-23,03,7.6,,2.5,61,2000,
2020-10-23,04,7.0,,2.4,65,2000,
2020-10-23,05,6.7,,2.9,68,2000,
2020-10-23,06,6.2,,3.5,65,2000,
2020-10-23,07,5.5,,1.5,68,2000,
2020-10-23,08,5.8,,2.4,68,2000,
2020-10-23,09,7.0,,4.0,61,2000,
2020-10-23,10,8.2,,3.3,55,2000,
2020-10-23,11,9.5,,3.7,49,2000,
2020-10-23,12,10.5,,3.1,42,2000,
2020-10-23,13,11.7,,4.9,41,2000,
2020-10-23,14,12.6,,3.4,39,2000,
2020-10-23,15,13.0,,4.6,37,2000,
2020-10-23,16,12.9,,4.2,35,2000,
2020-10-23,17,12.1,,4.1,38,2000,
2020-10-23,18,10.3,,3.5,40,2000,
2020-10-23,19,9.4,,3.7,45,2000,
2020-10-23,20,8.6,,2.7,45,2000,
2020-10-23,21,8.0,,2.1,48,2000,
2020-10-23,22,7.2,,1.5,50,2000,
2020-10-23,23,6.7,,1.2,53,2000,
2020-10-24,00,6.0,,1.0,58,2000,
2020-10-24,01,6.0,,1.4,61,1965,
2020-10-24,02,5.6,,1.3,62,1985,
2020-10-24,03,5.5,,1.4,60,1937,
2020-10-24,04,5.2,,1.3,59,1995,
2020-10-24,05,4.1,,0.5,59,1991,
2020-10-24,06,4.0,,0.9,57,1966,
2020-10-24,07,3.3,,1.5,58,1953,
2020-10-24,08,3.5,,0.8,57,1831,
2020-10-24,09,5.5,,3.3,46,2000,
2020-10-24,10,7.7,,3.0,41,2000,
2020-10-24,11,9.1,,3.5,36,2000,
2020-10-24,12,10.7,,4.4,31,2000,
2020-10-24,13,12.0,,4.9,30,1994,
2020-10-24,14,12.7,,4.4,29,1992,
2020-10-24,15,13.8,,4.0,29,2000,
2020-10-24,16,13.7,,4.3,31,1956,
2020-10-24,17,13.3,,2.9,33,1974,
2020-10-24,18,11.9,,2.2,39,2000,
2020-10-24,19,11.2,,3.2,46,2000,
2020-10-24,20,11.0,,2.8,54,2000,
2020-10-24,21,10.3,,1.0,57,2000,
2020-10-24,22,9.1,,1.1,61,2000,
2020-10-24,23,8.5,,1.0,63,2000,
2020-10-25,00,8.1,,1.1,62,2000,
2020-10-25,01,7.8,,0.9,64,2000,
2020-10-25,02,7.5,,0.8,67,2000,
2020-10-25,03,7.2,,1.2,72,1900,
2020-10-25,04,6.9,,1.5,71,1900,
2020-10-25,05,6.3,,1.5,73,1700,
2020-10-25,06,5.9,,2.1,75,1700,
2020-10-25,07,5.5,,2.3,79,1900,
2020-10-25,08,6.0,,2.1,80,1800,
2020-10-25,09,8.7,,1.5,73,1800,
2020-10-25,10,12.4,,1.0,64,1800,
2020-10-25,11,15.2,,2.4,54,1800,
2020-10-25,12,16.4,,2.7,42,1800,
2020-10-25,13,17.4,,2.6,34,2000,
2020-10-25,14,17.6,,2.7,35,2000,
2020-10-25,15,17.9,,3.1,30,2000,
2020-10-25,16,17.9,,2.2,37,2000,
2020-10-25,17,16.6,,3.5,44,2000,
2020-10-25,18,14.8,,2.1,50,2000,
2020-10-25,19,13.6,,0.9,60,2000,
2020-10-25,20,12.8,,1.3,68,2000,
2020-10-25,21,12.4,,0.6,72,2000,
2020-10-25,22,11.8,,1.1,78,2000,
2020-10-25,23,11.3,,0.2,81,1800,
2020-10-26,00,11.0,,1.3,86,1700,
2020-10-26,01,10.3,,0.9,86,1600,
2020-10-26,02,9.9,,0.8,89,1600,
2020-10-26,03,9.3,,1.7,89,1600,
2020-10-26,04,9.1,,0.7,87,1600,
2020-10-26,05,8.6,,1.3,88,1600,
2020-10-26,06,8.1,,1.8,90,1500,
2020-10-26,07,8.2,,1.4,91,1500,
2020-10-26,08,8.3,,1.8,91,1500,
2020-10-26,09,10.2,,1.2,86,1050,
2020-10-26,10,12.7,,1.3,76,1050,
2020-10-26,11,15.4,,0.8,64,1050,
2020-10-26,12,17.1,,2.2,53,1050,
2020-10-26,13,18.2,,2.9,51,1100,
2020-10-26,14,18.8,,3.0,46,1100,
2020-10-26,15,18.0,,2.3,52,1100,
2020-10-26,16,18.5,,2.7,50,1200,
2020-10-26,17,17.2,,2.4,53,1200,
2020-10-26,18,15.7,,1.0,55,1200,
2020-10-26,19,14.5,,2.2,63,1200,
2020-10-26,20,13.5,,2.1,68,1200,
2020-10-26,21,13.0,,2.1,71,1200,
2020-10-26,22,12.4,,0.2,71,1100,
2020-10-26,23,12.1,,1.4,76,1050,
2020-10-27,00,11.6,,0.4,77,1100,
2020-10-27,01,11.0,,0.4,79,1100,
2020-10-27,02,10.6,,0.9,83,900,
2020-10-27,03,10.4,,1.6,83,800,
2020-10-27,04,9.9,,1.8,84,800,
2020-10-27,05,9.6,,1.8,87,800,
2020-10-27,06,9.2,,1.4,89,800,
2020-10-27,07,9.0,,2.0,90,800,
2020-10-27,08,9.3,,1.6,91,900,
2020-10-27,09,11.0,,1.7,88,900,
2020-10-27,10,13.2,,1.8,78,800,
2020-10-27,11,15.9,,1.0,69,800,
2020-10-27,12,17.6,,1.6,61,850,
2020-10-27,13,19.0,,2.1,58,850,
2020-10-27,14,19.0,,2.7,51,900,
2020-10-27,15,18.9,,3.0,41,950,
2020-10-27,16,19.0,,1.9,55,900,
2020-10-27,17,18.0,,2.1,60,800,
2020-10-27,18,16.6,,1.6,64,918,
2020-10-27,19,15.2,,2.1,65,1067,
2020-10-27,20,14.3,,2.2,78,792,
2020-10-27,21,13.9,,1.7,79,656,
2020-10-27,22,13.5,,1.6,79,602,
2020-10-27,23,13.9,,2.3,86,600,
2020-10-28,00,14.6,,2.0,88,512,
2020-10-28,01,14.7,,1.7,88,577,
2020-10-28,02,14.8,,1.7,89,650,
2020-10-28,03,14.5,,1.9,89,622,
2020-10-28,04,14.1,,1.8,89,488,
2020-10-28,05,13.3,,1.5,88,396,
2020-10-28,06,13.1,,2.5,92,344,
2020-10-28,07,12.5,,1.1,92,242,
2020-10-28,08,12.4,,1.7,87,556,
2020-10-28,09,13.6,,3.3,62,2368,
2020-10-28,10,14.8,,3.4,56,2396,
2020-10-28,11,16.2,,2.5,47,3351,
2020-10-28,12,17.0,,2.6,36,4430,
2020-10-28,13,17.7,,3.8,38,4300,
2020-10-28,14,17.7,,4.0,31,5000,
2020-10-28,15,17.5,,4.3,27,5000,
2020-10-28,16,17.6,,3.3,26,5000,
2020-10-28,17,16.0,,3.4,26,5000,
2020-10-28,18,14.4,,3.1,28,5000,
2020-10-28,19,13.4,,2.6,32,5000,
2020-10-28,20,12.4,,2.1,36,2000,
2020-10-28,21,11.3,,2.8,38,2000,
2020-10-28,22,10.1,,1.0,41,2000,
2020-10-28,23,9.0,,1.0,45,2000,
2020-10-29,00,8.6,,1.0,45,2000,
2020-10-29,01,10.0,,4.3,37,2000,
2020-10-29,02,8.7,,2.2,42,2000,
2020-10-29,03,7.5,,1.2,45,2000,
2020-10-29,04,7.1,,0.4,46,2000,
2020-10-29,05,6.4,,1.1,53,2000,
2020-10-29,06,6.0,,1.3,56,2000,
2020-10-29,07,5.6,,1.0,57,2000,
2020-10-29,08,6.2,,1.2,55,2000,
2020-10-29,09,8.5,,1.1,49,2000,
2020-10-29,10,11.1,,2.3,37,2000,
2020-10-29,11,13.1,,1.9,32,2000,
2020-10-29,12,14.6,,1.8,29,2000,
2020-10-29,13,14.8,,2.7,28,2000,
2020-10-29,14,15.3,,2.8,28,2000,
2020-10-29,15,15.5,,2.5,26,2000,
2020-10-29,16,14.8,,2.5,25,2000,
2020-10-29,17,14.5,,2.9,27,2000,
2020-10-29,18,13.2,,1.7,32,2000,
2020-10-29,19,12.1,,1.4,36,2000,
2020-10-29,20,12.1,,2.6,41,2000,
2020-10-29,21,11.7,,2.8,40,2000,
2020-10-29,22,11.0,,2.6,41,2000,
2020-10-29,23,10.1,,1.7,42,2000,
2020-10-30,00,9.4,,1.6,45,2000,
2020-10-30,01,9.1,,1.0,46,2000,
2020-10-30,02,8.8,,1.0,48,2000,
2020-10-30,03,8.5,,1.2,48,2000,
2020-10-30,04,7.8,,1.1,50,2000,
2020-10-30,05,7.1,,1.2,52,2000,
2020-10-30,06,6.6,,1.6,54,2000,
2020-10-30,07,6.0,,2.1,59,2000,
2020-10-30,08,6.0,,1.9,62,2000,
2020-10-30,09,8.7,,1.4,54,2000,
2020-10-30,10,12.0,,1.9,41,2000,
2020-10-30,11,14.5,,3.1,33,2000,
2020-10-30,12,16.1,,2.8,30,2000,
2020-10-30,13,17.8,,1.2,27,2000,
2020-10-30,14,18.6,,1.2,25,2000,
2020-10-30,15,19.1,,1.8,25,2000,
2020-10-30,16,18.9,,1.0,25,2000,
2020-10-30,17,17.8,,1.1,27,2000,
2020-10-30,18,15.3,,1.4,35,2000,
2020-10-30,19,13.8,,1.3,37,2000,
2020-10-30,20,12.7,,1.9,39,2000,
2020-10-30,21,11.8,,0.7,45,2000,
2020-10-30,22,11.1,,1.9,47,2000,
2020-10-30,23,10.2,,1.6,49,2000,
2020-10-31,00,9.4,,2.4,52,2000,
2020-10-31,01,9.5,,2.8,57,2000,
2020-10-31,02,9.5,,2.6,61,2000,
2020-10-31,03,9.4,,2.1,64,2000,
2020-10-31,04,9.0,,2.0,67,2000,
2020-10-31,05,8.8,,2.1,69,2000,
2020-10-31,06,8.6,,2.2,71,2000,
2020-10-31,07,8.5,,1.7,72,2000,
2020-10-31,08,8.9,,2.6,73,2000,
2020-10-31,09,10.8,,2.0,69,2000,
2020-10-31,10,12.3,,1.8,64,2000,
2020-10-31,11,14.8,,1.4,57,2000,
2020-10-31,12,16.9,,3.4,54,2000,
2020-10-31,13,17.5,,3.4,54,2000,
2020-10-31,14,17.5,,4.4,53,2000,
2020-10-31,15,17.7,,3.9,54,2000,
2020-10-31,16,17.2,,3.3,55,2000,
2020-10-31,17,16.3,,3.2,54,2000,
2020-10-31,18,15.5,,2.6,56,2000,
2020-10-31,19,15.2,,3.4,62,2000,
2020-10-31,20,15.1,,2.8,59,2000,
2020-10-31,21,14.9,,2.7,58,2000,
2020-10-31,22,14.9,,2.6,57,2000,
2020-10-31,23,14.9,,2.0,54,2000,
2020-11-01,00,15.0,,2.5,56,2000,
2020-11-01,01,14.9,,2.6,60,2000,
2020-11-01,02,14.8,,2.6,62,2000,
2020-11-01,03,14.8,,2.6,62,2000,
2020-11-01,04,14.8,,1.7,67,2000,
2020-11-01,05,14.8,,1.1,68,2000,
2020-11-01,06,14.6,0.0,3.4,76,1660,
2020-11-01,07,13.9,,0.7,87,704,
2020-11-01,08,13.4,,4.0,87,1887,
2020-11-01,09,13.5,1.7,4.1,85,2000,
2020-11-01,10,13.4,,2.1,86,1524,
2020-11-01,11,13.7,,2.4,85,2000,
2020-11-01,12,14.0,0.2,3.3,85,2000,
2020-11-01,13,13.6,,3.5,92,507,
2020-11-01,14,13.3,,2.9,96,321,
2020-11-01,15,13.3,11.5,2.1,96,265,
2020-11-01,16,13.6,,2.0,97,362,
2020-11-01,17,13.9,,1.9,95,328,
2020-11-01,18,14.0,0.2,2.0,95,228,
2020-11-01,19,14.0,,2.1,95,200,
2020-11-01,20,13.8,,2.6,95,213,
2020-11-01,21,13.6,,1.8,95,185,
2020-11-01,22,13.2,,0.7,95,160,
2020-11-01,23,12.8,,1.2,95,159,
2020-11-02,00,11.6,,1.3,80,990,
2020-11-02,01,10.6,,1.5,83,856,
2020-11-02,02,9.8,,1.8,85,880,
2020-11-02,03,8.9,,1.6,82,1601,
2020-11-02,04,8.8,,1.1,78,1929,
2020-11-02,05,8.6,,1.4,80,1959,
2020-11-02,06,8.2,,1.1,82,1994,
2020-11-02,07,8.0,,2.5,82,2000,
2020-11-02,08,7.9,,1.7,77,2000,
2020-11-02,09,9.3,,1.8,66,2000,
2020-11-02,10,11.7,,1.9,48,2000,
2020-11-02,11,13.4,,3.4,33,2000,
2020-11-02,12,13.8,,3.5,27,2000,
2020-11-02,13,14.5,,3.1,27,2000,
2020-11-02,14,15.1,,4.0,27,2000,
2020-11-02,15,15.3,,4.7,25,2000,
2020-11-02,16,14.7,,3.6,26,2000,
2020-11-02,17,13.4,,3.8,36,2000,
2020-11-02,18,12.0,,3.0,45,2000,
2020-11-02,19,11.0,,2.1,49,2000,
2020-11-02,20,10.4,,1.4,53,2000,
2020-11-02,21,10.5,,1.6,57,2000,
2020-11-02,22,11.1,,2.4,58,2000,
2020-11-02,23,10.7,,3.1,57,2000,
2020-11-03,00,8.6,1.7,3.6,82,1500,
2020-11-03,01,7.8,,2.9,83,2000,
2020-11-03,02,7.2,,3.2,80,2000,
2020-11-03,03,6.3,0.5,3.3,66,2000,
2020-11-03,04,5.0,,2.8,50,2000,
2020-11-03,05,3.8,,1.1,49,2000,
2020-11-03,06,3.2,,1.1,52,2000,
2020-11-03,07,2.8,,1.8,48,2000,
2020-11-03,08,3.2,,2.9,46,2000,
2020-11-03,09,4.7,,2.8,41,2000,
2020-11-03,10,6.3,,5.2,41,2000,
2020-11-03,11,6.5,,7.5,39,2000,
2020-11-03,12,7.0,,7.2,36,2000,
2020-11-03,13,7.2,,5.8,37,2000,
2020-11-03,14,7.1,,6.5,36,2000,
2020-11-03,15,7.6,,4.4,35,2000,
2020-11-03,16,7.1,,4.0,38,2000,
2020-11-03,17,6.1,,4.0,39,2000,
2020-11-03,18,5.3,,3.1,44,2000,
2020-11-03,19,4.6,,2.2,47,2000,
2020-11-03,20,3.9,,2.2,49,2000,
2020-11-03,21,3.5,,2.5,51,2000,
2020-11-03,22,3.1,,2.1,52,2000,
2020-11-03,23,3.0,,1.9,53,2000,
2020-11-04,00,2.8,,2.1,55,2000,
2020-11-04,01,2.7,,2.5,52,2000,
2020-11-04,02,1.9,,2.0,52,2000,
2020-11-04,03,1.4,,2.5,53,2000,
2020-11-04,04,1.2,,2.3,49,2000,
2020-11-04,05,0.6,,1.8,51,2000,
2020-11-04,06,0.5,,2.2,49,2000,
2020-11-04,07,0.3,,1.5,44,2000,
2020-11-04,08,0.5,,1.5,43,2000,
2020-11-04,09,2.4,,2.0,40,2000,
2020-11-04,10,3.9,,3.7,31,2000,
2020-11-04,11,5.6,,4.2,26,2000,
2020-11-04,12,7.1,,2.9,24,2000,
2020-11-04,13,8.3,,3.2,20,2000,
2020-11-04,14,9.7,,3.7,21,2000,
2020-11-04,15,10.1,,3.3,23,2000,
2020-11-04,16,10.6,,2.0,25,2000,
2020-11-04,17,9.5,,2.3,31,2000,
2020-11-04,18,8.0,,2.5,39,2000,
2020-11-04,19,6.9,,2.3,50,2000,
2020-11-04,20,6.3,,2.2,55,2000,
2020-11-04,21,5.4,,1.8,58,2000,
2020-11-04,22,5.2,,0.9,61,2000,
2020-11-04,23,4.9,,1.9,65,2000,
2020-11-05,00,4.5,,2.0,65,2000,
2020-11-05,01,4.2,,2.0,66,2000,
2020-11-05,02,4.0,,1.7,68,2000,
2020-11-05,03,4.4,,1.8,67,2000,
2020-11-05,04,4.6,,2.2,65,2000,
2020-11-05,05,4.3,,2.3,67,2000,
2020-11-05,06,4.0,,2.3,69,2000,
2020-11-05,07,3.4,,1.4,72,2000,
2020-11-05,08,3.9,,2.5,71,2000,
2020-11-05,09,5.8,,2.3,64,2000,
2020-11-05,10,8.4,,2.0,56,2000,
2020-11-05,11,10.7,,1.8,52,2000,
2020-11-05,12,12.0,,1.5,50,2000,
2020-11-05,13,14.7,,1.7,52,2000,
2020-11-05,14,15.2,,1.7,45,2000,
2020-11-05,15,15.5,,1.8,43,2000,
2020-11-05,16,15.3,,1.4,44,2000,
2020-11-05,17,14.2,,1.3,48,2000,
2020-11-05,18,12.7,,2.3,61,2000,
2020-11-05,19,12.3,,2.0,64,2000,
2020-11-05,20,11.9,,1.2,67,2000,
2020-11-05,21,11.6,,0.6,68,2000,
2020-11-05,22,11.2,,0.7,69,2000,
2020-11-05,23,10.9,,1.7,71,2000,
2020-11-06,00,10.7,,2.2,70,2000,
2020-11-06,01,10.7,,2.3,71,2000,
2020-11-06,02,10.6,,1.9,69,2000,
2020-11-06,03,10.6,,2.4,67,2000,
2020-11-06,04,10.4,,1.9,65,2000,
2020-11-06,05,10.3,,1.6,62,2000,
2020-11-06,06,10.1,,1.6,64,2000,
2020-11-06,07,9.9,,2.3,64,2000,
2020-11-06,08,10.1,,1.9,63,2000,
2020-11-06,09,10.7,,0.7,64,2000,
2020-11-06,10,11.6,,0.9,61,2000,
2020-11-06,11,13.1,,0.6,55,1981,
2020-11-06,12,14.7,,1.4,49,2000,
2020-11-06,13,15.6,,1.4,52,2000,
2020-11-06,14,16.1,,1.0,51,2000,
2020-11-06,15,17.0,,2.8,55,2000,
2020-11-06,16,16.8,,2.0,57,2000,
2020-11-06,17,16.2,,2.3,59,2000,
2020-11-06,18,15.8,,2.1,60,2000,
2020-11-06,19,15.5,,1.5,61,2000,
2020-11-06,20,14.8,,0.9,64,1961,
2020-11-06,21,14.6,,1.7,69,1924,
2020-11-06,22,14.7,,1.2,73,1949,
2020-11-06,23,14.1,,0.9,75,1832,
2020-11-07,00,14.3,,1.3,78,1778,
2020-11-07,01,14.6,,2.3,83,1508,
2020-11-07,02,14.5,,1.5,84,1241,
2020-11-07,03,14.4,0.0,1.8,87,875,
2020-11-07,04,14.4,,2.1,89,675,
2020-11-07,05,14.4,,1.7,91,574,
2020-11-07,06,14.5,0.1,2.0,91,472,
2020-11-07,07,14.5,,2.3,93,475,
2020-11-07,08,13.9,,2.4,84,498,
2020-11-07,09,13.9,,4.0,85,403,
2020-11-07,10,13.9,,3.9,79,440,
2020-11-07,11,15.4,,4.0,59,851,
2020-11-07,12,16.3,,2.6,50,1093,
2020-11-07,13,17.2,,3.7,46,1388,
2020-11-07,14,17.9,,3.6,47,1435,
2020-11-07,15,17.8,,4.3,41,1668,
2020-11-07,16,17.1,,3.3,41,1969,
2020-11-07,17,15.9,,3.7,43,1999,
2020-11-07,18,14.6,,3.3,51,1799,
2020-11-07,19,13.9,,3.2,65,1309,
2020-11-07,20,13.4,,2.2,69,1038,
2020-11-07,21,13.1,,2.7,67,1138,
2020-11-07,22,12.8,,1.7,65,1416,
2020-11-07,23,12.4,,1.0,68,1544,
2020-11-08,00,12.3,,1.6,78,1289,
2020-11-08,01,12.1,,1.7,83,800,
2020-11-08,02,11.4,,0.6,83,661,
2020-11-08,03,10.8,,1.9,87,661,
2020-11-08,04,10.6,,1.8,86,871,
2020-11-08,05,10.7,,2.7,77,1919,
2020-11-08,06,10.0,,1.6,67,2000,
2020-11-08,07,8.7,,2.5,59,2000,
2020-11-08,08,8.0,,1.9,54,2000,
2020-11-08,09,8.6,,3.3,40,2000,
2020-11-08,10,9.4,,3.7,38,2000,
2020-11-08,11,9.8,,5.1,29,2000,
2020-11-08,12,11.0,,3.9,25,2000,
2020-11-08,13,11.6,,3.8,22,2000,
2020-11-08,14,11.8,,3.8,21,2000,
2020-11-08,15,11.4,,5.1,19,2000,
2020-11-08,16,11.2,,4.7,20,2000,
2020-11-08,17,9.5,,4.0,25,2000,
2020-11-08,18,8.1,,4.7,24,2000,
2020-11-08,19,7.1,,3.6,33,2000,
2020-11-08,20,5.9,,4.3,41,2000,
2020-11-08,21,5.1,,3.4,42,2000,
2020-11-08,22,4.4,,1.9,42,2000,
2020-11-08,23,3.9,,1.7,44,2000,
2020-11-09,00,3.1,,1.0,46,2000,
2020-11-09,01,2.4,,0.5,48,2000,
2020-11-09,02,2.3,,0.6,48,2000,
2020-11-09,03,1.8,,1.0,50,2000,
2020-11-09,04,1.2,,0.9,51,2000,
2020-11-09,05,1.7,,2.3,45,2000,
2020-11-09,06,1.3,,1.4,47,2000,
2020-11-09,07,0.8,,1.4,48,2000,
2020-11-09,08,1.3,,1.4,45,2000,
2020-11-09,09,3.1,,2.7,35,2000,
2020-11-09,10,4.8,,2.8,31,2000,
2020-11-09,11,6.3,,3.6,28,2000,
2020-11-09,12,7.6,,2.8,24,2000,
2020-11-09,13,8.9,,3.0,27,2000,
2020-11-09,14,8.2,,2.9,28,2000,
2020-11-09,15,8.3,,2.8,29,2000,
2020-11-09,16,8.5,,2.6,36,2000,
2020-11-09,17,8.2,,2.6,40,2000,
2020-11-09,18,8.1,,2.1,41,2000,
2020-11-09,19,8.1,,1.5,44,2000,
2020-11-09,20,7.9,,1.8,49,2000,
2020-11-09,21,7.5,,0.8,45,2000,
2020-11-09,22,7.5,,1.4,49,2000,
2020-11-09,23,7.0,,0.9,50,2000,
2020-11-10,00,6.0,,0.8,56,2000,
2020-11-10,01,5.4,,1.0,63,2000,
2020-11-10,02,5.0,,0.9,66,2000,
2020-11-10,03,5.0,,2.1,66,2000,
2020-11-10,04,4.3,,1.4,70,2000,
2020-11-10,05,3.9,,0.6,68,2000,
2020-11-10,06,3.9,,1.6,70,2000,
2020-11-10,07,3.6,,2.1,72,2000,
2020-11-10,08,4.0,,1.7,69,2000,
2020-11-10,09,5.6,,1.9,59,2000,
2020-11-10,10,7.6,,3.0,46,2000,
2020-11-10,11,9.0,,3.5,38,2000,
2020-11-10,12,10.4,,3.3,36,2000,
2020-11-10,13,11.0,,4.4,36,2000,
2020-11-10,14,12.0,,3.2,35,2000,
2020-11-10,15,12.7,,3.9,36,2000,
2020-11-10,16,12.5,,3.8,36,2000,
2020-11-10,17,11.2,,4.1,45,2000,
2020-11-10,18,10.0,,2.7,52,2000,
2020-11-10,19,9.2,,2.6,60,2000,
2020-11-10,20,8.5,,1.4,64,2000,
2020-11-10,21,7.7,,1.4,66,2000,
2020-11-10,22,7.6,,1.1,66,2000,
2020-11-10,23,6.9,,1.0,69,2000,
2020-11-11,00,6.6,,1.4,64,2000,
2020-11-11,01,6.5,,1.4,66,2000,
2020-11-11,02,5.8,,1.5,62,2000,
2020-11-11,03,5.4,,1.0,62,2000,
2020-11-11,04,5.0,,2.0,64,2000,
2020-11-11,05,4.6,,1.7,65,2000,
2020-11-11,06,4.0,,2.4,70,2000,
2020-11-11,07,3.6,,2.2,70,2000,
2020-11-11,08,3.8,,1.5,69,2000,
2020-11-11,09,5.6,,1.9,65,2000,
2020-11-11,10,8.6,,2.4,49,2000,
2020-11-11,11,10.8,,1.7,41,1978,
2020-11-11,12,12.8,,1.4,37,2000,
2020-11-11,13,14.3,,1.1,35,2000,
2020-11-11,14,15.9,,1.3,33,1834,
2020-11-11,15,16.3,,2.6,33,2000,
2020-11-11,16,16.1,,1.7,33,2000,
2020-11-11,17,14.4,,1.8,36,2000,
2020-11-11,18,12.6,,1.4,42,2000,
2020-11-11,19,11.4,,2.0,51,2000,
2020-11-11,20,10.7,,2.1,54,2000,
2020-11-11,21,9.9,,0.6,58,2000,
2020-11-11,22,8.8,,1.2,59,2000,
2020-11-11,23,8.1,,0.2,62,2000,
2020-11-12,00,7.8,,1.4,61,2000,
2020-11-12,01,7.6,,1.5,62,2000,
2020-11-12,02,6.9,,1.4,65,2000,
2020-11-12,03,6.5,,0.9,66,2000,
2020-11-12,04,5.8,,2.1,67,2000,
2020-11-12,05,5.2,,1.9,72,2000,
2020-11-12,06,5.0,,1.6,72,2000,
2020-11-12,07,4.7,,2.4,74,2000,
2020-11-12,08,4.7,,2.0,75,1959,
2020-11-12,09,6.6,,1.2,70,2000,
2020-11-12,10,9.7,,1.4,56,2000,
2020-11-12,11,12.4,,1.1,48,2000,
2020-11-12,12,14.5,,1.0,42,1784,
2020-11-12,13,16.8,,2.3,37,1858,
2020-11-12,14,17.1,,2.6,32,1843,
2020-11-12,15,17.4,,1.7,33,1385,
2020-11-12,16,17.3,,1.4,34,1213,
2020-11-12,17,15.4,,2.8,36,1427,
2020-11-12,18,13.4,,2.3,45,1283,
2020-11-12,19,12.3,,1.7,52,1105,
2020-11-12,20,11.3,,1.7,54,1252,
2020-11-12,21,10.7,,1.3,58,1274,
2020-11-12,22,10.1,,1.2,64,1219,
2020-11-12,23,9.3,,1.2,67,1206,
2020-11-13,00,9.3,,0.0,69,1222,
2020-11-13,01,9.3,,0.3,71,1330,
2020-11-13,02,9.2,,1.1,73,1232,
2020-11-13,03,9.5,,1.9,72,1401,
2020-11-13,04,9.4,,1.1,69,1653,
2020-11-13,05,9.1,,0.7,69,1513,
2020-11-13,06,8.6,,1.1,73,1315,
2020-11-13,07,8.7,,1.7,73,1305,
2020-11-13,08,9.3,,1.7,72,1327,
2020-11-13,09,10.1,,2.1,69,1197,
2020-11-13,10,11.1,,2.2,66,911,
2020-11-13,11,12.3,,0.9,65,900,
2020-11-13,12,15.1,,2.2,64,990,
2020-11-13,13,16.1,,2.7,64,1067,
2020-11-13,14,17.3,,2.5,59,1030,
2020-11-13,15,17.3,,2.3,55,1095,
2020-11-13,16,17.2,,2.2,49,1579,
2020-11-13,17,15.8,,2.7,60,1032,
2020-11-13,18,14.5,,1.5,67,889,
2020-11-13,19,13.2,,1.1,75,594,
2020-11-13,20,12.7,,1.2,81,504,
2020-11-13,21,12.1,,2.1,85,430,
2020-11-13,22,11.3,,1.7,87,360,
2020-11-13,23,10.8,,1.6,89,392,
2020-11-14,00,10.0,,1.3,87,479,
2020-11-14,01,9.4,,1.2,85,674,
2020-11-14,02,9.1,,1.1,86,652,
2020-11-14,03,8.6,,2.1,88,469,
2020-11-14,04,8.4,,1.3,89,472,
2020-11-14,05,7.7,,1.9,90,415,
2020-11-14,06,7.5,,1.8,91,403,
2020-11-14,07,7.0,,2.1,92,373,
2020-11-14,08,7.0,,1.8,93,465,
2020-11-14,09,8.5,,1.5,86,721,
2020-11-14,10,11.4,,1.8,73,859,
2020-11-14,11,13.7,,2.3,63,1043,
2020-11-14,12,16.1,,1.7,56,1224,
2020-11-14,13,17.2,,2.7,50,1730,
2020-11-14,14,18.6,,1.8,44,2000,
2020-11-14,15,19.3,,1.8,40,2000,
2020-11-14,16,18.1,,1.0,41,2000,
2020-11-14,17,16.8,,1.3,44,1400,
2020-11-14,18,15.8,,0.9,47,1995,
2020-11-14,19,14.5,,2.0,53,1721,
2020-11-14,20,13.8,,1.2,56,1478,
2020-11-14,21,12.8,,1.8,60,1249,
2020-11-14,22,12.0,,0.4,66,1102,
2020-11-14,23,11.7,,0.9,68,1016,
2020-11-15,00,11.2,,0.7,67,1099,
2020-11-15,01,10.6,,1.6,68,1174,
2020-11-15,02,10.3,,0.8,71,1206,
2020-11-15,03,9.5,,1.9,74,1032,
2020-11-15,04,9.0,,1.5,77,1017,
2020-11-15,05,8.7,,1.4,78,1042,
2020-11-15,06,8.5,,0.7,79,1042,
2020-11-15,07,8.3,,1.2,80,936,
2020-11-15,08,8.5,,1.4,80,960,
2020-11-15,09,9.4,,1.4,78,935,
2020-11-15,10,12.2,,1.0,72,754,
2020-11-15,11,14.5,,2.2,66,560,
2020-11-15,12,14.1,,3.2,71,428,
2020-11-15,13,14.0,,3.7,71,453,
2020-11-15,14,14.7,,2.2,68,587,
2020-11-15,15,14.7,,2.7,65,713,
2020-11-15,16,14.7,,2.1,63,944,
2020-11-15,17,13.7,,2.0,65,941,
2020-11-15,18,12.5,,1.4,69,1008,
2020-11-15,19,11.8,,1.3,75,1152,
2020-11-15,20,10.9,,1.7,77,802,
2020-11-15,21,10.3,,1.6,80,707,
2020-11-15,22,9.8,,1.7,80,845,
2020-11-15,23,9.6,,2.2,83,802,
2020-11-16,00,9.4,,1.5,84,760,
2020-11-16,01,9.0,,0.4,84,748,
2020-11-16,02,8.8,,1.4,86,713,
2020-11-16,03,8.6,,0.2,87,659,
2020-11-16,04,8.5,,0.6,88,627,
2020-11-16,05,8.2,,0.6,88,632,
2020-11-16,06,8.2,,1.1,89,652,
2020-11-16,07,7.8,,1.4,90,585,
