날짜,시간,기온(°C),강수량(mm),풍속(m/s),습도(%),시정(10m)
2021-08-10,17,31.1,,3.5,56,2000
2021-08-10,18,30.3,,3.7,51,2000
2021-08-10,19,28.8,,2.6,64,2000
2021-08-10,20,27.6,,1.1,67,2000
2021-08-10,21,26.7,,1.7,69,2000
2021-08-10,22,26.1,,0.7,67,2000
2021-08-10,23,25.9,,0.7,66,2000
2021-08-11,00,25.6,,1.0,72,2000
2021-08-11,01,25.2,,1.1,74,2000
2021-08-11,02,24.8,,0.8,78,2000
2021-08-11,03,24.7,,1.0,79,2000
2021-08-11,04,24.4,,1.9,80,2000
2021-08-11,05,24.4,,1.9,81,2000
2021-08-11,06,24.3,,1.5,81,2000
2021-08-11,07,24.2,,2.5,82,2000
2021-08-11,08,24.4,0.0,1.1,85,1970
2021-08-11,09,25.3,0.0,2.1,81,2000
2021-08-11,10,26.6,,2.1,77,2000
2021-08-11,11,28.3,,2.2,71,1996
2021-08-11,12,29.5,,2.2,64,2000
2021-08-11,13,30.0,,1.4,57,2000
2021-08-11,14,30.0,,1.1,55,2000
2021-08-11,15,31.4,,2.6,57,1989
2021-08-11,16,31.4,,2.7,54,2000
2021-08-11,17,31.2,,3.1,52,2000
2021-08-11,18,30.6,,2.4,56,2000
2021-08-11,19,29.7,,2.4,62,2000
2021-08-11,20,28.5,,2.6,67,2000
2021-08-11,21,27.6,,3.9,71,2000
2021-08-11,22,27.1,,1.5,74,1852
2021-08-11,23,26.7,,1.3,74,1940
2021-08-12,00,26.1,,1.9,73,2000
2021-08-12,01,25.6,,1.7,75,1966
2021-08-12,02,25.2,,1.0,77,1798
2021-08-12,03,24.9,,1.0,79,1887
2021-08-12,04,24.5,,1.0,80,1777
2021-08-12,05,24.4,,2.1,82,1610
2021-08-12,06,24.1,,2.0,83,1913
2021-08-12,07,24.3,,2.0,83,1972
2021-08-12,08,25.4,,2.3,77,2000
2021-08-12,09,27.0,,2.2,72,2000
2021-08-12,10,28.2,,3.1,66,2000
2021-08-12,11,29.8,,2.9,61,2000
2021-08-12,12,30.9,,1.8,58,2000
2021-08-12,13,30.7,,1.5,56,2000
2021-08-12,14,31.0,,3.3,58,2000
2021-08-12,15,31.1,,2.1,55,2000
2021-08-12,16,30.7,,2.2,56,2000
2021-08-12,17,30.8,,2.4,58,2000
2021-08-12,18,27.5,,3.2,52,2000
2021-08-12,19,26.2,0.0,2.4,58,2000
2021-08-12,20,25.2,0.0,0.6,63,1993
2021-08-12,21,24.6,,2.1,68,1827
2021-08-12,22,24.2,,2.1,70,1775
2021-08-12,23,24.1,,1.6,71,1744
2021-08-13,00,24.1,,0.4,70,1715
2021-08-13,01,23.8,,1.7,73,1940
2021-08-13,02,23.5,,2.2,77,1992
2021-08-13,03,23.4,,1.6,80,1993
2021-08-13,04,23.5,,2.1,82,2000
2021-08-13,05,23.5,,1.4,84,2000
2021-08-13,06,23.6,,1.7,83,2000
2021-08-13,07,24.2,,2.1,82,2000
2021-08-13,08,24.9,,1.6,79,2000
2021-08-13,09,26.0,,2.6,75,2000
2021-08-13,10,26.3,,2.6,74,2000
2021-08-13,11,27.1,,2.1,71,2000
2021-08-13,12,27.7,,2.0,70,2000
2021-08-13,13,28.4,,2.3,66,2000
2021-08-13,14,28.8,,2.3,63,2000
2021-08-13,15,29.6,,2.7,59,2000
2021-08-13,16,30.0,,2.3,59,2000
2021-08-13,17,29.8,,2.2,59,2000
2021-08-13,18,29.3,,1.1,58,2000
2021-08-13,19,28.5,,1.7,61,2000
2021-08-13,20,27.6,,2.1,66,2000
2021-08-13,21,27.1,,1.8,68,2000
2021-08-13,22,26.7,,1.9,70,2000
2021-08-13,23,26.4,,1.8,70,2000
2021-08-14,00,26.0,,1.8,70,2000
2021-08-14,01,25.5,,2.4,72,2000
2021-08-14,02,25.0,,2.5,74,2000
2021-08-14,03,24.4,,2.1,75,2000
2021-08-14,04,24.1,,2.8,75,2000
2021-08-14,05,23.8,,2.6,74,2000
2021-08-14,06,23.5,,2.5,74,2000
2021-08-14,07,23.7,,3.2,73,2000
2021-08-14,08,24.5,,2.3,71,2000
2021-08-14,09,25.2,,2.4,68,2000
2021-08-14,10,25.7,,2.8,67,2000
2021-08-14,11,26.6,,2.6,64,2000
2021-08-14,12,27.8,,2.9,59,2000
2021-08-14,13,28.8,,2.9,58,2000
2021-08-14,14,29.8,,3.5,53,2000
2021-08-14,15,30.2,,3.8,53,2000
2021-08-14,16,29.8,,3.2,53,2000
2021-08-14,17,29.8,,3.8,53,2000
2021-08-14,18,28.7,,3.9,54,2000
2021-08-14,19,27.3,,3.1,57,2000
2021-08-14,20,26.0,,4.0,61,2000
2021-08-14,21,25.2,,4.2,62,2000
2021-08-14,22,24.7,,4.2,64,2000
2021-08-14,23,24.2,,2.6,66,2000
2021-08-15,00,23.8,,1.6,66,2000
2021-08-15,01,23.6,,2.4,68,2000
2021-08-15,02,22.9,,2.5,71,2000
2021-08-15,03,22.3,,2.7,74,2000
2021-08-15,04,21.9,,2.5,75,2000
2021-08-15,05,21.7,,2.3,75,2000
2021-08-15,06,21.7,,2.2,75,2000
2021-08-15,07,22.0,,2.4,76,2000
2021-08-15,08,23.8,,2.9,70,2000
2021-08-15,09,25.6,,2.6,65,2000
2021-08-15,10,27.3,,2.6,57,2000
2021-08-15,11,28.7,,2.4,54,2000
2021-08-15,12,29.7,,2.2,51,2000
2021-08-15,13,30.6,,3.6,48,2000
2021-08-15,14,31.8,,2.0,46,2000
2021-08-15,15,30.9,,1.9,47,2000
2021-08-15,16,31.8,,1.6,44,2000
2021-08-15,17,32.1,,1.0,44,2000
2021-08-15,18,31.1,,0.9,47,2000
2021-08-15,19,29.9,,1.3,50,2000
2021-08-15,20,28.8,,2.0,54,2000
2021-08-15,21,28.1,,2.5,55,2000
2021-08-15,22,27.1,,2.4,58,2000
2021-08-15,23,26.4,,2.8,61,2000
2021-08-16,00,25.7,,2.4,63,2000
2021-08-16,01,25.1,,2.4,66,2000
2021-08-16,02,24.5,,1.8,68,2000
2021-08-16,03,23.9,,3.3,71,2000
2021-08-16,04,23.4,,3.2,72,2000
2021-08-16,05,23.0,,2.5,72,2000
2021-08-16,06,22.6,,2.1,73,2000
2021-08-16,07,22.8,,2.6,73,2000
2021-08-16,08,24.2,,2.7,68,2000
2021-08-16,09,25.9,,3.1,63,2000
2021-08-16,10,27.4,,2.7,60,2000
2021-08-16,11,28.9,,2.6,55,2000
2021-08-16,12,30.0,,1.7,52,2000
2021-08-16,13,31.3,,3.0,51,2000
2021-08-16,14,31.8,,2.3,45,2000
2021-08-16,15,32.2,,2.1,45,2000
2021-08-16,16,32.7,,2.0,41,2000
2021-08-16,17,32.0,,3.1,43,1989
2021-08-16,18,31.1,,2.7,48,2000
2021-08-16,19,29.8,,3.5,52,2000
2021-08-16,20,27.5,0.0,2.5,70,1871
2021-08-16,21,26.2,0.0,2.1,74,2000
2021-08-16,22,26.2,0.0,1.6,76,2000
2021-08-16,23,26.5,,2.6,64,2000
2021-08-17,00,26.5,,2.6,63,2000
2021-08-17,01,25.8,,2.5,64,2000
2021-08-17,02,24.8,,2.5,66,2000
2021-08-17,03,24.1,,2.8,66,2000
2021-08-17,04,23.6,,2.5,65,2000
2021-08-17,05,23.2,,2.1,66,2000
2021-08-17,06,23.1,,3.0,66,2000
2021-08-17,07,23.1,,2.2,67,2000
2021-08-17,08,24.3,,2.8,63,2000
2021-08-17,09,25.9,,2.3,60,2000
2021-08-17,10,27.6,,2.4,55,2000
2021-08-17,11,29.0,,2.4,53,2000
2021-08-17,12,30.2,,3.3,50,2000
2021-08-17,13,30.4,,2.2,50,2000
2021-08-17,14,31.0,,2.5,48,2000
2021-08-17,15,30.2,,1.9,48,2000
2021-08-17,16,30.1,,2.3,50,2000
2021-08-17,17,30.5,,2.7,48,2000
2021-08-17,18,28.1,0.0,2.7,56,2000
2021-08-17,19,25.5,0.3,2.6,74,1219
2021-08-17,20,24.2,2.8,1.7,86,497
2021-08-17,21,23.5,4.4,1.7,89,852
2021-08-17,22,22.7,1.8,2.1,85,2000
2021-08-17,23,22.2,0.0,2.0,86,2000
2021-08-18,00,21.9,,2.2,85,2000
2021-08-18,01,21.6,,2.7,83,2000
2021-08-18,02,21.5,,1.9,79,2000
2021-08-18,03,21.3,,1.9,82,2000
2021-08-18,04,21.2,,2.7,78,2000
2021-08-18,05,21.0,0.0,2.2,77,2000
2021-08-18,06,20.7,,2.3,78,2000
2021-08-18,07,21.1,,1.5,78,2000
2021-08-18,08,20.7,2.2,1.9,91,1011
2021-08-18,09,20.8,2.3,1.8,91,1510
2021-08-18,10,21.6,1.1,1.7,92,2000
2021-08-18,11,23.5,0.0,2.8,81,2000
2021-08-18,12,25.4,,3.6,71,2000
2021-08-18,13,27.8,,3.5,63,2000
2021-08-18,14,28.8,,2.5,59,2000
2021-08-18,15,29.8,,2.0,53,2000
2021-08-18,16,30.3,,3.3,51,2000
2021-08-18,17,30.1,,2.9,49,2000
2021-08-18,18,28.6,,3.9,55,2000
2021-08-18,19,26.8,,5.1,59,2000
2021-08-18,20,25.6,,3.9,63,2000
2021-08-18,21,24.7,,3.4,63,2000
2021-08-18,22,24.1,,3.2,65,2000
2021-08-18,23,23.5,,3.5,65,2000
2021-08-19,00,23.1,,2.7,64,2000
2021-08-19,01,22.6,,2.6,66,2000
2021-08-19,02,21.8,,2.8,69,2000
2021-08-19,03,21.6,,3.5,69,2000
2021-08-19,04,21.1,,2.6,70,2000
2021-08-19,05,21.0,,3.5,70,2000
2021-08-19,06,21.0,,3.3,69,2000
2021-08-19,07,21.2,,2.4,69,2000
2021-08-19,08,22.9,,3.3,65,2000
2021-08-19,09,24.5,,3.2,60,2000
2021-08-19,10,26.6,,3.4,57,2000
2021-08-19,11,26.7,,2.6,55,2000
2021-08-19,12,28.7,,2.4,52,2000
2021-08-19,13,29.7,,1.9,49,2000
2021-08-19,14,29.6,,1.6,49,2000
2021-08-19,15,31.0,,2.8,44,2000
2021-08-19,16,30.8,,2.4,44,2000
2021-08-19,17,30.7,,1.6,47,2000
2021-08-19,18,29.6,,2.2,45,2000
2021-08-19,19,28.7,,1.4,51,2000
2021-08-19,20,27.4,,3.2,55,2000
2021-08-19,21,26.6,,2.0,57,2000
2021-08-19,22,25.9,,2.0,59,2000
2021-08-19,23,25.4,,2.2,60,2000
2021-08-20,00,25.0,,1.9,61,2000
2021-08-20,01,24.5,,2.2,63,2000
2021-08-20,02,24.2,,2.2,65,2000
2021-08-20,03,24.0,,2.0,66,2000
2021-08-20,04,23.6,0.0,2.4,68,2000
2021-08-20,05,23.0,,2.5,70,2000
2021-08-20,06,22.7,,2.5,72,2000
2021-08-20,07,22.7,,2.9,73,2000
2021-08-20,08,24.3,,2.4,69,2000
2021-08-20,09,25.8,,2.2,68,2000
2021-08-20,10,27.8,,2.4,63,2000
2021-08-20,11,28.9,,2.4,60,2000
2021-08-20,12,29.5,,2.2,56,2000
2021-08-20,13,29.6,,3.1,54,2000
2021-08-20,14,29.5,,2.9,54,2000
2021-08-20,15,29.0,,3.6,55,2000
2021-08-20,16,30.3,,2.2,55,2000
2021-08-20,17,30.2,,1.7,52,2000
2021-08-20,18,29.1,,2.4,54,2000
2021-08-20,19,28.5,,2.6,56,2000
2021-08-20,20,28.0,,1.9,59,2000
2021-08-20,21,27.7,,1.8,60,2000
2021-08-20,22,27.1,,2.2,66,2000
2021-08-20,23,26.7,0.0,4.1,67,1988
2021-08-21,00,24.8,0.0,1.3,78,2000
2021-08-21,01,24.5,,2.0,80,2000
2021-08-21,02,24.0,,2.1,82,2000
2021-08-21,03,24.1,,2.5,82,2000
2021-08-21,04,24.1,,2.3,82,2000
2021-08-21,05,24.1,,2.0,82,2000
2021-08-21,06,24.4,,2.1,76,2000
2021-08-21,07,24.3,0.0,1.9,77,2000
2021-08-21,08,24.2,0.3,2.2,81,2000
2021-08-21,09,23.9,0.5,2.3,87,1442
2021-08-21,10,23.0,5.1,3.6,94,425
2021-08-21,11,22.7,7.0,3.1,96,335
2021-08-21,12,22.0,12.5,4.5,98,120
2021-08-21,13,21.4,22.4,6.3,99,68
2021-08-21,14,23.4,12.8,2.4,97,2000
2021-08-21,15,25.0,,0.8,85,2000
2021-08-21,16,25.5,,2.2,78,2000
2021-08-21,17,24.8,0.0,4.2,83,1755
2021-08-21,18,23.9,0.8,3.1,93,2000
2021-08-21,19,23.6,1.3,5.1,92,2000
2021-08-21,20,23.2,0.0,2.0,93,903
2021-08-21,21,23.3,0.1,3.9,93,1919
2021-08-21,22,23.3,,1.8,92,2000
2021-08-21,23,23.4,,3.6,90,2000
2021-08-22,00,23.4,,2.9,91,2000
2021-08-22,01,23.3,0.0,3.2,91,1955
2021-08-22,02,23.2,0.0,2.4,90,2000
2021-08-22,03,23.1,,1.8,90,2000
2021-08-22,04,22.9,,1.7,90,2000
2021-08-22,05,22.6,,1.1,90,2000
2021-08-22,06,22.5,,1.3,93,2000
2021-08-22,07,23.0,,1.5,93,2000
2021-08-22,08,23.6,,1.8,91,2000
2021-08-22,09,24.2,,1.6,89,1919
2021-08-22,10,24.9,,3.4,83,1746
2021-08-22,11,25.0,,2.9,83,1736
2021-08-22,12,26.0,,3.2,72,2000
2021-08-22,13,26.6,,3.5,69,2000
2021-08-22,14,26.6,,2.5,69,2000
2021-08-22,15,26.3,,2.9,70,2000
2021-08-22,16,26.0,,4.3,72,2000
2021-08-22,17,26.1,,2.5,70,2000
2021-08-22,18,25.5,,2.2,70,2000
2021-08-22,19,25.2,,2.3,73,2000
2021-08-22,20,24.8,,2.0,78,2000
2021-08-22,21,24.3,,1.9,82,1787
2021-08-22,22,24.0,,0.6,83,1561
2021-08-22,23,23.5,,0.7,84,1328
2021-08-23,00,23.1,,0.4,86,1350
2021-08-23,01,22.8,,0.5,88,1174
2021-08-23,02,22.3,,2.1,89,914
2021-08-23,03,22.0,,0.7,90,899
2021-08-23,04,21.9,,2.3,91,822
2021-08-23,05,21.9,,3.1,91,1010
2021-08-23,06,21.9,,1.6,89,1258
2021-08-23,07,22.0,,2.0,90,1164
2021-08-23,08,22.5,,2.0,87,1453
2021-08-23,09,22.9,,2.3,84,1667
2021-08-23,10,23.4,,2.3,83,1928
2021-08-23,11,23.9,,2.8,81,2000
2021-08-23,12,24.0,0.0,2.2,81,1799
2021-08-23,13,23.9,0.3,2.4,86,972
2021-08-23,14,23.7,0.7,2.0,89,922
2021-08-23,15,23.6,0.9,1.8,90,785
2021-08-23,16,23.2,1.0,2.6,90,1041
2021-08-23,17,23.2,0.8,2.1,93,1014
2021-08-23,18,22.9,0.3,1.9,93,1592
2021-08-23,19,22.1,1.3,3.1,93,646
2021-08-23,20,21.3,1.1,2.1,94,1162
2021-08-23,21,21.1,1.0,2.6,95,2000
2021-08-23,22,21.0,0.0,2.6,94,2000
2021-08-23,23,21.1,0.0,2.8,93,2000
2021-08-24,00,21.1,0.0,2.7,92,2000
2021-08-24,01,21.3,,3.4,91,2000
2021-08-24,02,21.4,,2.5,90,2000
2021-08-24,03,21.6,0.0,2.0,90,2000
2021-08-24,04,21.4,0.2,1.9,94,1377
2021-08-24,05,21.1,0.3,2.7,96,2000
2021-08-24,06,21.2,0.0,2.2,96,2000
2021-08-24,07,21.5,0.2,2.7,97,1271
2021-08-24,08,21.8,0.1,2.9,96,2000
2021-08-24,09,22.2,0.0,3.4,96,2000
2021-08-24,10,22.5,1.3,3.0,96,2000
2021-08-24,11,23.7,,3.0,94,2000
2021-08-24,12,24.1,0.7,2.1,95,1872
2021-08-24,13,24.2,2.6,1.5,96,532
2021-08-24,14,24.5,2.0,1.7,97,1200
2021-08-24,15,25.9,0.0,2.8,94,1795
2021-08-24,16,26.4,0.2,3.5,91,1999
2021-08-24,17,25.8,1.2,3.6,93,1699
2021-08-24,18,24.8,,5.2,92,1637
2021-08-24,19,24.1,1.2,3.7,96,721
2021-08-24,20,23.4,0.5,3.7,97,603
2021-08-24,21,23.6,0.0,3.7,94,2000
2021-08-24,22,23.8,,3.6,92,2000
2021-08-24,23,23.8,,1.9,90,2000
2021-08-25,00,23.9,,2.9,92,2000
2021-08-25,01,23.9,,1.9,91,2000
2021-08-25,02,23.8,0.0,2.3,92,2000
2021-08-25,03,23.8,0.3,0.4,93,1911
2021-08-25,04,23.7,0.0,0.9,94,1925
2021-08-25,05,23.7,,0.5,95,1678
2021-08-25,06,23.6,,1.0,96,1166
2021-08-25,07,23.6,,1.4,96,979
2021-08-25,08,23.8,0.0,0.8,95,1647
2021-08-25,09,24.5,,1.4,93,2000
2021-08-25,10,24.9,,2.6,91,2000
2021-08-25,11,25.6,0.0,2.5,85,2000
2021-08-25,12,25.7,0.0,2.4,81,2000
2021-08-25,13,25.5,0.0,2.2,84,2000
2021-08-25,14,26.0,0.0,2.0,83,2000
2021-08-25,15,27.2,,2.9,74,2000
2021-08-25,16,26.9,,2.7,76,2000
2021-08-25,17,26.8,,2.9,74,2000
2021-08-25,18,26.3,,2.5,75,2000
2021-08-25,19,25.6,,2.6,78,2000
2021-08-25,20,25.1,,2.6,82,2000
2021-08-25,21,24.8,,2.0,84,2000
2021-08-25,22,24.4,,2.2,85,2000
2021-08-25,23,24.0,,0.4,86,2000
2021-08-26,00,23.8,,0.2,88,2000
2021-08-26,01,23.9,,1.7,89,2000
2021-08-26,02,23.9,,1.4,88,1516
2021-08-26,03,23.7,,2.1,89,1368
2021-08-26,04,23.3,,1.2,90,1254
2021-08-26,05,23.1,,1.3,91,1311
2021-08-26,06,22.9,,0.9,92,1010
2021-08-26,07,23.1,,1.4,93,1072
2021-08-26,08,23.8,,1.4,90,1119
2021-08-26,09,24.7,,2.0,85,1182
2021-08-26,10,25.1,,2.6,83,1848
2021-08-26,11,25.6,,2.8,81,2000
2021-08-26,12,25.9,,1.7,79,2000
2021-08-26,13,25.9,,3.1,80,1778
2021-08-26,14,27.0,,4.9,79,1541
2021-08-26,15,27.7,,4.0,76,1629
2021-08-26,16,27.3,0.7,2.9,83,1130
2021-08-26,17,27.6,,3.8,80,1424
2021-08-26,18,27.3,,3.2,82,1262
2021-08-26,19,26.8,0.0,3.4,84,1098
2021-08-26,20,26.4,0.0,2.8,87,1012
2021-08-26,21,26.3,,3.0,88,933
2021-08-26,22,26.0,,3.0,87,936
2021-08-26,23,25.8,,2.2,88,865
2021-08-27,00,25.5,,2.4,88,983
2021-08-27,01,25.2,,1.5,87,1030
2021-08-27,02,25.0,,0.9,88,952
2021-08-27,03,24.8,,1.2,89,800
2021-08-27,04,24.6,,0.6,90,822
2021-08-27,05,24.3,,1.3,89,959
2021-08-27,06,23.9,0.0,1.9,77,2000
2021-08-27,07,23.6,0.0,0.9,79,2000
2021-08-27,08,23.5,0.0,0.6,78,2000
2021-08-27,09,22.7,0.1,1.2,73,2000
2021-08-27,10,22.7,0.1,1.2,75,1953
2021-08-27,11,22.8,0.0,1.0,79,2000
2021-08-27,12,22.6,0.0,1.4,76,2000
2021-08-27,13,22.9,,2.0,73,2000
2021-08-27,14,22.9,0.2,1.1,81,1853
2021-08-27,15,21.9,0.5,1.2,84,2000
2021-08-27,16,22.0,0.0,0.4,85,2000
2021-08-27,17,21.8,0.0,2.1,87,2000
2021-08-27,18,21.7,0.0,1.4,86,2000
2021-08-27,19,21.6,0.0,1.0,87,2000
2021-08-27,20,21.4,,1.6,88,2000
2021-08-27,21,21.2,,1.4,91,2000
2021-08-27,22,20.8,,0.3,90,2000
2021-08-27,23,20.5,,0.1,91,1644
2021-08-28,00,20.4,,0.0,92,1412
2021-08-28,01,20.3,,1.3,93,729
2021-08-28,02,20.3,,1.0,92,830
2021-08-28,03,20.4,,1.8,93,1214
2021-08-28,04,20.2,,1.6,92,1127
2021-08-28,05,20.1,,1.5,92,1788
2021-08-28,06,19.8,,1.8,94,1393
2021-08-28,07,20.0,,1.7,94,1351
2021-08-28,08,20.7,,1.9,94,1631
2021-08-28,09,21.4,,2.1,90,1354
2021-08-28,10,22.6,,0.8,88,1128
2021-08-28,11,24.1,,1.1,80,1528
2021-08-28,12,25.8,,2.4,71,2000
2021-08-28,13,26.5,,2.5,66,2000
2021-08-28,14,27.5,,2.7,60,2000
2021-08-28,15,27.9,,2.7,59,2000
2021-08-28,16,27.5,,3.2,61,2000
2021-08-28,17,26.5,,2.0,68,2000
2021-08-28,18,26.0,,2.5,71,2000
2021-08-28,19,25.0,,2.3,74,2000
2021-08-28,20,24.2,,2.0,76,2000
2021-08-28,21,23.9,,1.5,80,1941
2021-08-28,22,23.9,,2.6,82,1777
2021-08-28,23,23.7,,1.8,84,1628
2021-08-29,00,23.5,,2.7,85,1987
2021-08-29,01,23.4,0.0,2.3,86,2000
2021-08-29,02,23.2,0.6,1.3,89,1167
2021-08-29,03,23.1,0.1,0.3,89,751
2021-08-29,04,23.1,,0.2,90,570
2021-08-29,05,22.9,0.0,0.5,93,474
2021-08-29,06,22.6,0.0,0.5,92,604
2021-08-29,07,22.3,0.2,3.0,87,1747
2021-08-29,08,22.0,,2.2,91,1064
2021-08-29,09,22.1,,1.5,91,891
2021-08-29,10,22.9,,1.9,87,1310
2021-08-29,11,23.7,,1.3,81,1501
2021-08-29,12,24.9,,1.9,75,1994
2021-08-29,13,24.9,,2.0,72,2000
2021-08-29,14,25.0,,3.1,75,2000
2021-08-29,15,25.1,,2.5,75,2000
2021-08-29,16,25.6,,2.0,70,2000
2021-08-29,17,26.1,,2.5,68,2000
2021-08-29,18,25.4,,2.1,68,2000
2021-08-29,19,24.6,,2.4,71,2000
2021-08-29,20,24.0,,1.1,76,2000
2021-08-29,21,23.7,,1.1,84,2000
2021-08-29,22,23.4,,1.5,87,1942
2021-08-29,23,22.9,,0.7,85,1867
2021-08-30,00,22.5,,0.9,87,1735
2021-08-30,01,22.2,,0.7,88,1498
2021-08-30,02,22.1,,1.3,88,1821
2021-08-30,03,22.0,,0.6,89,1419
2021-08-30,04,21.8,,0.7,91,1949
2021-08-30,05,21.5,,1.4,90,1875
2021-08-30,06,21.3,,1.5,90,1617
2021-08-30,07,21.4,,2.1,91,1659
2021-08-30,08,22.0,,1.6,90,1809
2021-08-30,09,22.9,,1.6,86,1959
2021-08-30,10,24.2,,0.7,79,2000
2021-08-30,11,25.1,0.0,1.2,74,2000
2021-08-30,12,25.4,,1.8,73,1984
2021-08-30,13,26.2,0.0,2.1,69,1969
2021-08-30,14,26.9,0.0,1.7,62,2000
2021-08-30,15,27.4,,2.2,60,2000
2021-08-30,16,27.4,,2.2,62,2000
2021-08-30,17,27.6,,1.5,63,1996
2021-08-30,18,26.8,,2.2,63,2000
2021-08-30,19,26.2,,1.6,65,2000
2021-08-30,20,25.4,,2.1,77,1958
2021-08-30,21,24.6,,0.4,79,1529
2021-08-30,22,24.1,,1.1,82,1226
2021-08-30,23,23.6,,1.1,82,1446
2021-08-31,00,23.1,,0.4,80,1901
2021-08-31,01,22.4,,1.3,80,2000
2021-08-31,02,22.2,,0.6,82,2000
2021-08-31,03,21.9,,1.1,85,1613
2021-08-31,04,21.8,,1.7,87,1410
2021-08-31,05,21.7,,1.1,87,1375
2021-08-31,06,21.6,,2.2,88,1170
2021-08-31,07,21.6,,2.2,90,1245
2021-08-31,08,21.9,0.0,2.0,90,1040
2021-08-31,09,22.3,0.1,1.7,89,1039
2021-08-31,10,22.7,0.0,1.5,87,1047
2021-08-31,11,22.8,0.0,2.2,86,1065
2021-08-31,12,23.0,0.3,1.6,89,530
2021-08-31,13,20.6,9.3,2.5,90,142
2021-08-31,14,20.3,8.9,1.4,96,200
2021-08-31,15,19.9,11.6,2.6,97,210
2021-08-31,16,19.2,10.0,3.1,97,285
2021-08-31,17,18.5,6.8,3.5,98,471
2021-08-31,18,18.2,7.1,3.6,99,267
2021-08-31,19,18.1,3.8,3.9,98,843
2021-08-31,20,18.1,1.6,4.3,99,438
2021-08-31,21,18.1,3.6,3.8,99,407
2021-08-31,22,18.3,2.1,3.3,100,778
2021-08-31,23,18.5,7.8,2.6,100,754
2021-09-01,00,18.7,4.4,1.7,100,878
2021-09-01,01,18.6,0.8,3.7,99,2000
2021-09-01,02,18.5,,2.9,98,2000
2021-09-01,03,18.7,,2.8,97,2000
2021-09-01,04,18.8,,3.3,96,2000
2021-09-01,05,18.9,,4.0,95,2000
2021-09-01,06,19.1,,2.8,94,2000
2021-09-01,07,19.3,0.0,3.3,94,1937
2021-09-01,08,19.6,0.0,3.3,92,2000
2021-09-01,09,20.1,0.0,3.5,90,2000
2021-09-01,10,20.5,0.0,2.3,89,1718
2021-09-01,11,21.1,0.0,3.1,85,2000
2021-09-01,12,21.7,,3.0,83,2000
2021-09-01,13,22.2,,2.8,80,2000
2021-09-01,14,23.2,,3.5,77,2000
2021-09-01,15,23.4,,4.2,75,2000
2021-09-01,16,23.7,,4.0,74,2000
2021-09-01,17,23.5,,2.9,76,2000
2021-09-01,18,23.4,,2.3,77,2000
2021-09-01,19,23.2,,2.0,76,2000
2021-09-01,20,23.0,,2.1,75,2000
2021-09-01,21,22.9,,2.4,73,2000
2021-09-01,22,22.7,,2.7,72,2000
2021-09-01,23,22.3,,2.4,76,2000
2021-09-02,00,21.6,,2.5,76,2000
2021-09-02,01,21.5,,2.4,77,2000
2021-09-02,02,21.2,,2.2,77,2000
2021-09-02,03,21.0,,2.0,78,2000
2021-09-02,04,20.8,,1.7,79,2000
2021-09-02,05,20.9,,2.1,78,2000
2021-09-02,06,20.7,,2.2,79,2000
2021-09-02,07,20.8,,2.5,78,2000
2021-09-02,08,21.4,,3.1,74,2000
2021-09-02,09,22.7,,2.6,68,2000
2021-09-02,10,23.5,,2.8,64,2000
2021-09-02,11,23.5,,2.3,66,2000
2021-09-02,12,25.3,,2.5,63,2000
2021-09-02,13,25.8,,2.0,62,2000
2021-09-02,14,26.7,,2.2,59,2000
2021-09-02,15,26.2,,2.3,62,2000
2021-09-02,16,25.7,,2.5,63,2000
2021-09-02,17,25.8,,1.5,63,2000
2021-09-02,18,25.4,,2.1,65,2000
2021-09-02,19,24.9,,1.1,66,2000
2021-09-02,20,24.1,,2.2,70,2000
2021-09-02,21,23.8,,1.6,72,2000
2021-09-02,22,23.4,,1.8,74,2000
2021-09-02,23,23.0,,2.1,76,2000
2021-09-03,00,22.7,,2.0,75,2000
2021-09-03,01,22.5,,2.1,74,2000
2021-09-03,02,22.3,,2.3,75,2000
2021-09-03,03,21.6,,1.6,78,2000
2021-09-03,04,21.1,,2.5,84,2000
2021-09-03,05,20.6,,2.2,85,2000
2021-09-03,06,20.7,,2.0,83,2000
2021-09-03,07,21.0,,2.2,81,2000
2021-09-03,08,22.5,,3.0,72,2000
2021-09-03,09,23.7,,2.4,67,2000
2021-09-03,10,25.1,,2.8,63,2000
2021-09-03,11,26.2,,2.1,58,2000
2021-09-03,12,26.7,,2.9,53,2000
2021-09-03,13,27.8,,2.1,51,2000
2021-09-03,14,28.6,,2.2,46,2000
2021-09-03,15,28.8,,2.2,40,2000
2021-09-03,16,29.0,,2.3,41,2000
2021-09-03,17,28.7,,2.5,40,2000
2021-09-03,18,28.0,,2.3,44,2000
2021-09-03,19,26.3,,2.8,47,2000
2021-09-03,20,25.0,,2.2,50,2000
2021-09-03,21,24.0,,3.4,53,2000
2021-09-03,22,23.1,,2.4,57,2000
2021-09-03,23,22.2,,2.4,59,2000
2021-09-04,00,21.2,,2.3,64,2000
2021-09-04,01,20.4,,2.4,67,2000
2021-09-04,02,19.8,,2.9,68,2000
2021-09-04,03,19.4,,2.3,67,2000
2021-09-04,04,18.9,,2.2,68,2000
2021-09-04,05,18.7,,2.9,69,2000
2021-09-04,06,18.6,,2.6,70,2000
2021-09-04,07,18.9,,2.3,70,2000
2021-09-04,08,20.6,,2.6,67,2000
2021-09-04,09,22.4,,2.8,63,2000
